DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_min,TOURS_temp_max,TOURS_temp_mean
20060225,4.1,0.86,1.0105,0.3,0.0,1.1,3.7,2.4
20060226,7.5,0.75,1.016,0.64,0.0,-0.6,2.6,1.0
20060227,3.8,0.74,1.0193,1.26,0.0,-2.7,5.1,1.2
20060228,5.0,0.81,1.011,0.63,0.24,1.4,6.4,3.9
20060301,3.1,0.81,1.0104,1.29,0.0,-1.9,6.3,2.2
20060302,4.6,0.85,1.0045,0.92,0.86,-2.2,7.2,2.5
20060303,5.9,0.86,0.9976,0.59,2.06,3.2,11.9,7.6
20060304,4.6,0.96,0.9993,0.41,0.64,-0.5,0.4,0.0
20060305,2.4,0.86,1.0136,1.59,0.0,-5.6,5.7,0.0
20060306,2.4,0.82,1.0218,1.42,0.0,0.0,8.9,4.4
20060307,3.8,0.95,1.0186,0.41,1.02,-0.3,10.5,5.1
20060308,7.9,0.94,1.0088,0.32,0.36,5.5,11.4,8.4
20060309,6.2,0.83,1.0083,0.81,0.24,8.1,12.9,10.5
20060310,6.0,0.76,1.009,1.45,0.02,4.3,11.3,7.8
20060311,4.9,0.77,1.018,0.97,0.0,2.5,9.5,6.0
20060312,4.1,0.63,1.0286,1.28,0.0,-1.3,3.8,1.2
20060313,4.1,0.61,1.026,1.92,0.0,-3.8,6.2,1.2
20060314,3.4,0.62,1.0207,1.96,0.0,-2.2,10.6,4.2
20060315,3.9,0.63,1.0181,1.83,0.0,-0.9,11.2,5.2
20060316,5.4,0.69,1.0194,1.92,0.0,-0.1,8.0,4.0
20060317,6.2,0.68,1.0162,1.88,0.0,-1.9,8.0,3.0
20060318,7.0,0.66,1.009,1.66,0.0,-0.5,10.7,5.1
20060319,4.8,0.68,1.007,1.14,0.0,3.5,14.0,8.8
20060320,3.1,0.73,1.006,1.47,0.0,5.9,17.5,11.7
20060321,4.1,0.9,1.0057,1.02,0.32,4.5,10.9,7.7
20060322,4.5,0.96,1.0061,0.45,0.18,3.4,6.8,5.1
20060323,3.8,0.91,1.0045,0.73,0.82,3.7,11.0,7.4
20060324,6.1,0.92,0.9992,0.79,0.52,8.9,14.4,11.6
20060325,5.2,0.88,1.0114,0.45,0.98,10.0,14.7,12.4
20060326,3.4,0.75,1.0103,1.52,0.18,12.6,21.5,17.0
20060327,7.1,0.76,1.0092,1.65,0.2,12.4,17.6,15.0
20060328,6.0,0.83,1.0095,1.04,0.66,7.4,12.6,10.0
20060329,5.1,0.82,1.0121,1.42,0.34,6.9,15.3,11.1
20060330,6.9,0.89,1.01,0.55,0.4,11.0,17.1,14.0
20060331,6.0,0.75,1.0149,1.71,0.0,10.4,17.3,13.8
20060401,5.4,0.76,1.014,1.62,0.32,10.2,16.8,13.5
20060402,6.2,0.74,1.0161,1.98,0.0,9.3,15.7,12.5
20060403,3.4,0.73,1.0222,1.7,0.0,7.3,14.7,11.0
20060404,6.4,0.67,1.014,1.87,0.62,2.8,12.7,7.8
20060405,6.8,0.65,1.0121,1.97,0.0,3.0,9.8,6.4
20060406,3.8,0.58,1.016,2.54,0.0,0.3,11.7,6.0
20060407,1.9,0.55,1.016,2.5,0.0,1.3,14.8,8.0
20060408,2.9,0.64,1.0137,2.27,0.0,1.9,13.7,7.8
20060409,2.8,0.7,1.0135,1.25,0.0,4.5,10.9,7.7
20060410,3.8,0.68,1.0188,1.98,0.0,1.8,12.0,6.9
20060411,3.4,0.65,1.0214,2.36,0.06,-0.6,13.2,6.3
20060412,3.8,0.71,1.0183,1.77,0.0,6.0,14.8,10.4
20060413,4.6,0.82,1.0193,0.67,0.0,4.8,12.6,8.7
20060414,2.5,0.73,1.0147,1.6,0.0,9.3,15.9,12.6
20060415,6.1,0.79,1.0075,0.64,0.1,9.0,17.2,13.1
20060416,3.1,0.8,1.0155,1.19,0.0,10.7,16.0,13.4
20060417,3.0,0.78,1.0169,1.26,0.0,6.4,14.9,10.6
20060418,2.0,0.69,1.0181,2.36,0.0,2.6,14.0,8.3
20060419,1.2,0.66,1.0165,1.36,0.0,6.8,14.4,10.6
20060420,2.0,0.68,1.0145,2.25,0.0,7.0,17.6,12.3
20060421,2.8,0.62,1.0121,2.29,0.0,5.7,22.2,14.0
20060422,2.8,0.66,1.0159,2.72,0.0,8.7,22.1,15.4
20060423,2.8,0.75,1.0148,1.72,0.06,8.6,22.4,15.5
20060424,2.1,0.77,1.015,2.11,0.0,10.1,20.4,15.2
20060425,2.0,0.73,1.0191,2.37,0.0,7.6,21.2,14.4
20060426,2.2,0.85,1.0212,1.64,0.42,9.7,18.6,14.2
20060427,3.6,0.72,1.0224,1.76,0.0,9.3,14.9,12.1
20060428,4.9,0.59,1.0216,2.48,0.0,7.2,16.4,11.8
20060429,3.0,0.7,1.0201,1.93,0.0,1.9,12.1,7.0
20060430,2.4,0.67,1.0132,2.62,0.0,1.7,16.4,9.0
20060501,3.5,0.79,1.0101,0.86,0.0,7.9,14.1,11.0
20060502,3.4,0.66,1.01,2.83,0.0,6.0,24.2,15.1
20060503,2.1,0.65,1.0131,2.24,0.0,9.8,25.1,17.4
20060504,3.6,0.57,1.0143,2.67,0.0,12.6,25.6,19.1
20060505,2.0,0.8,1.0213,1.27,0.22,12.9,18.7,15.8
20060506,3.5,0.89,1.0185,1.43,2.14,12.0,18.3,15.2
20060507,2.0,0.89,1.0149,1.81,1.74,8.6,19.0,13.8
20060508,3.5,0.86,1.0145,1.26,0.28,8.5,13.4,11.0
20060509,3.0,0.75,1.0196,2.7,0.0,4.2,16.3,10.2
20060510,1.9,0.86,1.0178,1.04,0.0,6.8,13.9,10.4
20060511,2.9,0.77,1.016,2.84,0.0,5.6,21.5,13.6
20060512,3.5,0.76,1.0158,1.84,0.0,9.1,21.5,15.3
20060513,3.1,0.81,1.0198,2.31,0.0,12.1,20.4,16.2
20060514,2.8,0.75,1.0203,2.89,0.0,7.1,20.5,13.8
20060515,2.8,0.74,1.0153,2.52,0.0,11.6,24.7,18.2
20060516,1.8,0.88,1.0183,1.56,0.6,12.7,20.2,16.4
20060517,3.6,0.83,1.0156,2.17,0.0,11.8,25.6,18.7
20060518,6.2,0.75,1.0157,1.7,0.7,15.1,20.5,17.8
20060519,6.5,0.78,1.0149,1.69,0.94,11.3,16.7,14.0
20060520,9.2,0.74,1.0052,2.3,0.12,11.5,17.5,14.5
20060521,5.1,0.74,1.0037,1.95,0.0,11.3,22.3,16.8
20060522,7.8,0.7,1.006,2.14,0.34,12.0,17.2,14.6
20060523,3.8,0.66,1.0213,2.97,0.0,6.3,16.2,11.2
20060524,5.2,0.68,1.0243,2.38,0.02,5.8,16.7,11.2
20060525,5.6,0.8,1.023,1.27,0.04,10.4,18.4,14.4
20060526,4.4,0.86,1.0262,1.3,0.0,13.9,20.9,17.4
20060527,4.2,0.82,1.026,2.27,0.0,14.5,24.4,19.4
20060528,2.8,0.85,1.0226,1.21,0.04,14.4,19.6,17.0
20060529,4.0,0.68,1.0175,2.09,0.04,10.3,17.9,14.1
20060530,3.6,0.67,1.0203,2.62,0.02,4.6,14.5,9.6
20060531,3.4,0.7,1.0244,2.28,0.0,3.0,15.0,9.0
20060601,3.4,0.65,1.028,2.58,0.0,2.8,17.8,10.3
20060602,3.1,0.67,1.0291,3.12,0.0,9.6,18.1,13.8
20060603,2.4,0.65,1.0284,3.43,0.0,5.6,21.2,13.4
20060604,2.4,0.68,1.0257,3.08,0.0,8.3,22.6,15.4
20060605,1.8,0.64,1.0227,3.13,0.0,8.7,24.1,16.4
20060606,4.2,0.62,1.025,3.44,0.0,11.7,21.8,16.8
20060607,4.0,0.56,1.0247,3.44,0.0,8.7,23.5,16.1
20060608,5.2,0.53,1.0222,3.53,0.0,9.0,25.5,17.2
20060609,4.6,0.48,1.0174,3.52,0.0,11.0,28.8,19.9
20060610,2.2,0.53,1.017,3.33,0.0,12.2,29.6,20.9
20060611,2.4,0.63,1.0194,2.86,0.0,15.5,30.2,22.8
20060612,2.1,0.52,1.0191,3.07,0.0,16.9,31.8,24.3
20060613,2.8,0.55,1.0182,3.14,0.0,17.6,31.3,24.4
20060614,3.5,0.75,1.016,2.31,0.04,16.0,28.7,22.4
20060615,3.9,0.78,1.0169,2.81,0.0,17.1,25.1,21.1
20060616,4.9,0.66,1.0169,2.65,0.0,14.6,25.8,20.2
20060617,3.5,0.58,1.016,2.44,0.0,15.2,28.4,21.8
20060618,2.9,0.66,1.0137,2.41,0.0,16.1,29.1,22.6
20060619,3.8,0.74,1.0149,1.74,0.0,15.9,25.2,20.6
20060620,3.2,0.66,1.0172,2.15,0.0,14.0,23.8,18.9
20060621,4.8,0.69,1.0163,2.02,0.0,12.7,24.1,18.4
20060622,2.1,0.63,1.0178,2.39,0.0,12.6,21.1,16.8
20060623,2.4,0.55,1.0163,3.39,0.0,10.0,26.2,18.1
20060624,2.2,0.66,1.0127,2.03,1.8,12.9,27.7,20.3
20060625,2.5,0.94,1.0124,0.46,0.7,15.8,17.5,16.6
20060626,3.5,0.75,1.0161,2.0,0.0,14.4,23.7,19.0
20060627,2.5,0.62,1.018,3.08,0.0,13.3,25.5,19.4
20060628,2.0,0.66,1.0173,2.48,0.0,14.9,27.3,21.1
20060629,2.6,0.62,1.0192,2.92,0.0,16.6,28.3,22.4
20060630,1.8,0.56,1.0209,2.69,0.0,16.0,30.2,23.1
20060701,3.5,0.49,1.0186,3.06,0.0,18.3,32.2,25.2
20060702,2.5,0.48,1.0146,3.38,0.0,17.0,33.0,25.0
20060703,3.0,0.54,1.0132,2.93,0.0,18.0,32.7,25.4
20060704,2.8,0.65,1.0133,2.94,2.94,18.6,31.6,25.1
20060705,2.9,0.77,1.0161,1.94,0.04,16.8,24.3,20.6
20060706,2.9,0.81,1.0185,1.82,0.12,16.3,24.5,20.4
20060707,2.9,0.72,1.0204,2.4,0.0,14.9,26.1,20.5
20060708,2.4,0.7,1.0187,2.77,0.02,17.1,26.6,21.8
20060709,3.2,0.78,1.0193,1.32,0.02,18.1,24.8,21.4
20060710,1.9,0.72,1.0227,2.46,0.0,16.1,28.2,22.2
20060711,3.1,0.68,1.0234,2.94,0.0,15.9,28.8,22.3
20060712,3.2,0.56,1.023,3.05,0.0,15.3,28.8,22.0
20060713,3.6,0.54,1.0217,3.25,0.0,15.6,30.5,23.0
20060714,5.5,0.58,1.0222,2.86,0.0,16.2,31.4,23.8
20060715,5.4,0.43,1.0214,3.14,0.0,18.6,33.3,26.0
20060716,3.6,0.35,1.0207,3.26,0.0,19.3,34.5,26.9
20060717,3.6,0.33,1.0197,3.31,0.0,18.1,34.7,26.4
20060718,2.8,0.37,1.0162,3.21,0.0,18.8,36.2,27.5
20060719,3.1,0.64,1.0161,2.11,0.58,21.5,31.6,26.6
20060720,2.2,0.66,1.0185,3.0,0.0,17.1,32.4,24.8
20060721,2.2,0.57,1.0177,2.19,0.3,18.9,34.9,26.9
20060722,4.2,0.61,1.0171,2.32,0.0,18.9,30.1,24.5
20060723,3.1,0.65,1.02,2.73,0.0,15.5,29.2,22.4
20060724,2.6,0.55,1.0176,2.94,0.0,17.7,32.4,25.1
20060725,2.6,0.46,1.015,3.11,0.0,19.8,36.0,27.9
20060726,3.1,0.46,1.0142,2.82,0.18,20.7,37.3,29.0
20060727,3.4,0.69,1.015,1.75,0.0,19.9,29.9,24.9
20060728,3.0,0.62,1.0129,2.72,0.0,17.9,29.8,23.8
20060729,2.8,0.61,1.0119,2.87,0.0,15.9,29.0,22.4
20060730,3.9,0.84,1.0142,1.28,0.24,18.8,24.5,21.6
20060731,3.4,0.74,1.0154,1.67,0.26,13.0,24.2,18.6
20060801,5.2,0.72,1.014,1.67,0.0,16.1,23.9,20.0
20060802,2.8,0.9,1.0124,0.95,0.94,14.3,19.6,17.0
20060803,4.5,0.78,1.0133,1.86,0.0,11.4,22.1,16.8
20060804,3.5,0.68,1.0178,2.46,0.0,12.8,24.4,18.6
20060805,3.1,0.63,1.0203,2.43,0.0,10.9,25.0,18.0
20060806,2.2,0.65,1.0213,2.27,0.0,12.0,26.3,19.2
20060807,3.0,0.7,1.0191,2.14,0.0,15.6,28.4,22.0
20060808,4.2,0.62,1.0189,2.46,0.0,16.9,24.6,20.8
20060809,2.5,0.67,1.0173,2.19,0.0,12.0,25.7,18.8
20060810,3.4,0.61,1.0175,2.6,0.0,11.8,24.1,18.0
20060811,3.8,0.75,1.0153,1.18,0.02,11.9,20.2,16.0
20060812,4.2,0.74,1.0121,1.67,0.08,12.2,21.4,16.8
20060813,5.0,0.75,1.0106,2.0,0.02,11.6,22.0,16.8
20060814,2.6,0.75,1.0129,1.83,0.08,10.2,22.8,16.5
20060815,2.0,0.63,1.0094,2.2,0.02,10.3,25.6,18.0
20060816,3.0,0.78,1.0032,1.3,0.82,13.4,22.8,18.1
20060817,3.4,0.76,1.0013,1.68,0.0,14.5,23.7,19.1
20060818,5.2,0.78,1.0075,1.84,0.18,15.5,23.7,19.6
20060819,4.0,0.84,1.0142,1.6,0.7,13.9,23.9,18.9
20060820,5.0,0.76,1.0221,2.05,0.02,14.6,23.2,18.9
20060821,4.6,0.82,1.022,1.31,0.08,12.1,21.7,16.9
20060822,1.8,0.65,1.0198,2.49,0.0,13.7,23.9,18.8
20060823,2.2,0.64,1.0144,2.46,0.02,9.9,25.7,17.8
20060824,5.1,0.66,1.0132,2.31,0.0,14.2,22.9,18.6
20060825,2.4,0.75,1.011,1.79,0.04,12.2,22.4,17.3
20060826,4.8,0.78,1.0136,1.37,0.14,15.3,21.0,18.2
20060827,2.4,0.72,1.0175,1.69,0.0,11.6,22.9,17.2
20060828,4.1,0.82,1.014,0.91,0.2,13.9,19.4,16.6
20060829,3.0,0.86,1.0145,1.0,0.6,12.0,16.9,14.4
20060830,2.4,0.69,1.0231,2.38,0.02,8.3,22.3,15.3
20060831,1.9,0.62,1.0232,2.52,0.0,9.1,25.3,17.2
20060901,2.2,0.55,1.0158,2.3,0.0,10.8,29.4,20.1
20060902,4.6,0.68,1.016,1.43,0.0,15.7,25.1,20.4
20060903,5.2,0.81,1.0204,1.21,0.0,19.2,27.0,23.1
20060904,2.2,0.78,1.0259,1.27,0.02,20.5,28.0,24.2
20060905,3.5,0.64,1.022,2.41,0.0,16.7,30.7,23.7
20060906,2.8,0.58,1.0153,2.37,0.0,17.4,32.8,25.1
20060907,5.5,0.66,1.018,2.23,0.0,18.0,27.6,22.8
20060908,6.5,0.54,1.0231,2.33,0.0,11.5,24.9,18.2
20060909,3.5,0.59,1.0195,2.15,0.0,10.3,25.9,18.1
20060910,1.4,0.52,1.0196,2.17,0.0,11.5,31.3,21.4
20060911,2.8,0.58,1.0167,1.97,0.0,14.4,31.9,23.2
20060912,2.4,0.72,1.0146,1.93,0.0,16.8,28.4,22.6
20060913,3.2,0.69,1.0083,1.52,0.0,15.6,28.6,22.1
20060914,2.4,0.81,1.0049,1.13,3.86,15.4,22.5,19.0
20060915,4.5,0.96,1.005,0.37,1.56,14.8,18.0,16.4
20060916,3.1,0.88,1.0091,1.28,0.02,16.3,22.4,19.3
20060917,2.9,0.82,1.0144,1.84,0.02,14.9,22.2,18.6
20060918,3.2,0.81,1.0162,1.38,0.0,16.0,22.3,19.2
20060919,2.4,0.79,1.0171,1.3,0.08,14.0,22.2,18.1
20060920,3.0,0.76,1.0135,1.94,0.0,10.8,26.0,18.4
20060921,4.5,0.58,1.0057,1.98,0.26,13.6,28.5,21.0
20060922,4.0,0.86,1.0083,1.05,0.68,16.1,21.4,18.8
20060923,3.0,0.85,1.0069,1.3,0.04,11.3,24.0,17.6
20060924,3.6,0.89,1.0061,0.83,2.24,14.3,19.9,17.1
20060925,2.0,0.9,1.0125,1.05,0.28,11.9,19.1,15.5
20060926,2.1,0.85,1.0196,1.5,0.0,11.6,19.2,15.4
20060927,1.8,0.8,1.0154,1.59,0.02,8.2,21.8,15.0
20060928,2.0,0.78,1.0111,1.4,0.0,11.7,22.6,17.2
20060929,3.4,0.81,1.0097,1.14,0.02,13.9,23.1,18.5
20060930,3.1,0.87,1.0097,1.02,0.4,12.5,20.6,16.6
20061001,5.1,0.79,1.0118,1.11,0.0,15.0,22.3,18.6
20061002,2.6,0.94,1.01,0.18,1.56,14.0,16.1,15.0
20061003,3.1,0.94,1.0069,0.36,1.2,12.0,14.9,13.4
20061004,1.6,0.87,1.0156,1.32,0.02,8.5,17.7,13.1
20061005,3.9,0.89,1.0211,0.92,0.02,8.2,17.1,12.6
20061006,5.5,0.92,1.0148,0.51,1.66,13.8,18.6,16.2
20061007,2.0,0.82,1.0208,1.39,0.0,9.6,17.2,13.4
20061008,2.6,0.81,1.0184,1.56,0.02,5.5,19.1,12.3
20061009,2.1,0.91,1.0186,0.86,0.06,9.8,19.6,14.7
20061010,3.0,0.82,1.0153,1.52,0.04,10.8,23.6,17.2
20061011,3.1,0.9,1.0107,0.59,0.12,15.7,20.1,17.9
20061012,3.4,0.8,1.024,1.34,0.0,12.9,18.0,15.4
20061013,3.2,0.87,1.0265,0.78,0.0,10.1,18.0,14.0
20061014,4.0,0.91,1.0225,0.74,0.02,13.5,18.8,16.2
20061015,4.9,0.95,1.0193,0.47,0.02,11.4,15.5,13.4
20061016,3.5,0.83,1.0151,1.43,0.02,10.2,21.9,16.0
20061017,2.8,0.79,1.0105,0.58,0.12,10.2,18.1,14.2
20061018,4.2,0.83,1.0021,0.61,0.04,13.8,20.0,16.9
20061019,4.9,0.87,0.9966,0.61,0.32,12.4,17.4,14.9
20061020,4.5,0.89,0.9982,0.76,0.22,12.3,18.8,15.6
20061021,4.4,0.91,1.0042,0.58,0.1,12.7,17.7,15.2
20061022,5.9,0.8,0.9997,0.83,0.04,12.8,20.7,16.8
20061023,7.0,0.82,0.9951,0.39,0.2,16.5,19.5,18.0
20061024,6.0,0.77,1.0051,0.78,0.0,13.1,17.4,15.2
20061025,5.0,0.72,1.0019,0.67,0.0,12.3,20.3,16.3
20061026,3.1,0.8,1.0087,0.45,0.06,17.4,21.1,19.2
20061027,1.2,0.96,1.0239,0.5,0.04,11.8,17.8,14.8
20061028,1.6,0.94,1.027,0.7,0.04,10.4,20.0,15.2
20061029,1.8,0.92,1.0237,0.74,0.0,12.1,19.4,15.8
20061030,2.9,0.89,1.0187,0.97,0.02,12.3,18.3,15.3
20061031,2.2,0.96,1.0149,0.36,0.02,8.7,13.0,10.8
20061101,4.4,0.72,1.0259,1.11,0.0,7.4,11.2,9.3
20061102,4.0,0.82,1.0313,1.15,0.0,2.7,9.8,6.2
20061103,4.2,0.88,1.0313,0.96,0.0,1.1,9.6,5.4
20061104,4.6,0.84,1.0336,1.01,0.0,0.9,10.9,5.9
20061105,3.0,0.83,1.0324,1.1,0.02,0.8,12.0,6.4
20061106,3.8,0.88,1.0275,1.08,0.0,-0.3,12.1,5.9
20061107,2.2,0.92,1.0219,0.79,0.0,2.3,12.9,7.6
20061108,1.9,0.92,1.0254,0.64,0.0,5.3,16.9,11.1
20061109,2.8,0.9,1.0314,0.59,0.0,9.3,16.9,13.1
20061110,2.2,0.92,1.031,0.61,0.0,3.2,11.2,7.2
20061111,3.0,0.96,1.0255,0.21,0.06,3.0,14.0,8.5
20061112,3.2,0.88,1.0251,0.72,0.0,9.3,13.7,11.5
20061113,4.4,0.92,1.0192,0.23,0.12,9.0,13.7,11.4
20061114,3.6,0.95,1.0163,0.3,0.02,12.5,14.7,13.6
20061115,4.0,0.82,1.0084,0.83,0.02,6.8,17.8,12.3
20061116,5.5,0.83,1.0026,0.1,0.8,12.5,16.7,14.6
20061117,4.6,0.88,1.0082,0.45,0.28,8.0,13.6,10.8
20061118,2.0,0.9,1.0161,0.67,0.92,8.0,14.2,11.1
20061119,3.6,0.9,1.0204,0.6,0.0,6.2,11.1,8.6
20061120,5.9,0.93,1.013,0.15,1.16,3.8,13.1,8.4
20061121,4.9,0.89,1.0043,0.62,0.22,7.1,12.3,9.7
20061122,4.1,0.97,1.0028,0.17,0.36,3.2,13.9,8.6
20061123,6.2,0.95,0.9965,0.11,1.34,10.2,13.9,12.0
20061124,5.5,0.89,0.9945,0.18,0.34,9.1,18.6,13.8
20061125,5.6,0.81,1.0034,0.27,0.08,12.3,18.0,15.2
20061126,3.1,0.9,1.0167,0.61,0.0,8.2,16.1,12.2
20061127,3.9,0.82,1.0179,0.54,0.02,7.8,16.0,11.9
20061128,3.4,0.94,1.019,0.16,0.14,8.0,12.2,10.1
20061129,1.0,0.9,1.0329,0.74,0.0,2.9,12.2,7.6
20061130,3.1,0.96,1.03,0.23,0.0,1.5,7.3,4.4
20061201,3.2,0.88,1.0234,0.42,0.0,2.5,10.8,6.6
20061202,3.1,0.92,1.0169,0.24,0.02,8.2,11.5,9.8
20061203,6.6,0.91,1.0096,0.11,0.86,7.9,11.3,9.6
20061204,7.0,0.87,1.0102,0.26,0.32,8.3,15.3,11.8
20061205,6.1,0.9,1.0057,0.24,1.32,10.3,15.7,13.0
20061206,4.8,0.84,1.0124,0.55,0.0,7.3,11.4,9.4
20061207,7.2,0.93,1.0042,0.11,1.84,5.6,11.7,8.6
20061208,7.9,0.86,0.9955,0.38,0.82,6.9,11.7,9.3
20061209,2.4,0.93,1.0161,0.63,0.0,1.8,8.6,5.2
20061210,2.5,0.98,1.0309,0.46,0.0,1.1,5.7,3.4
20061211,6.1,0.86,1.0252,0.26,0.44,2.6,8.0,5.3
20061212,1.9,0.98,1.0276,0.25,0.0,5.6,6.7,6.1
20061213,2.0,0.94,1.0311,0.59,0.0,1.4,10.9,6.1
20061214,2.1,0.99,1.0308,0.36,0.0,-0.8,1.9,0.5
20061215,1.6,0.92,1.0266,0.68,0.0,-2.2,11.0,4.4
20061216,3.4,0.96,1.0258,0.23,0.36,2.5,10.1,6.3
20061217,1.4,0.99,1.0306,0.38,0.0,-1.4,4.5,1.6
20061218,1.9,1.0,1.0285,0.2,0.0,2.0,4.3,3.2
20061219,5.9,0.83,1.0314,0.67,0.0,0.1,4.5,2.3
20061220,5.4,0.82,1.0352,0.67,0.0,-0.2,3.7,1.8
20061221,5.0,0.85,1.0372,0.61,0.0,0.2,6.2,3.2
20061222,4.4,0.86,1.0371,0.64,0.0,1.3,5.0,3.2
20061223,2.9,0.96,1.0365,0.37,0.0,-1.5,1.0,-0.2
20061224,1.8,0.94,1.0358,0.08,0.0,-1.2,0.8,-0.2
20061225,2.6,0.93,1.0342,0.11,0.0,-0.1,1.2,0.6
20061226,1.4,0.94,1.0329,0.05,0.0,-0.2,0.5,0.2
20061227,1.4,0.96,1.0332,0.09,0.0,-1.3,-0.5,-0.9
20061228,1.1,0.98,1.0297,0.21,0.0,-3.2,-2.0,-2.6
20061229,3.2,0.86,1.0238,0.45,0.0,-4.5,8.2,1.8
20061230,7.0,0.84,1.0234,0.21,0.48,5.2,11.6,8.4
20061231,6.3,0.95,1.0289,0.15,1.46,7.4,13.3,10.4
20070101,5.9,0.84,1.0249,0.35,0.92,5.9,10.7,8.3
20070102,5.1,0.85,1.0325,0.38,0.0,4.8,9.6,7.2
20070103,3.6,0.93,1.0309,0.41,0.3,2.6,9.9,6.2
20070104,4.9,0.89,1.0221,0.27,0.02,6.3,11.9,9.1
20070105,4.2,0.9,1.026,0.35,0.0,8.3,12.8,10.6
20070106,5.2,0.93,1.0221,0.18,0.36,10.2,13.3,11.8
20070107,4.5,0.91,1.0195,0.37,0.36,5.6,11.0,8.3
20070108,6.4,0.94,1.012,0.23,0.38,9.5,13.1,11.3
20070109,6.0,0.88,1.0187,0.29,0.04,11.6,14.3,13.0
20070110,3.1,0.95,1.0222,0.27,0.2,7.3,11.8,9.6
20070111,7.0,0.88,1.0267,0.45,0.08,3.2,12.3,7.8
20070112,4.1,0.94,1.0314,0.32,0.04,8.1,12.1,10.1
20070113,3.9,0.96,1.027,0.2,0.08,9.5,10.9,10.2
20070114,2.2,0.92,1.0318,0.64,0.0,5.8,12.0,8.9
20070115,1.2,0.97,1.0265,0.38,0.0,5.6,9.2,7.4
20070116,3.8,0.95,1.0213,0.27,0.36,3.8,11.0,7.4
20070117,7.9,0.92,1.0182,0.22,0.4,9.1,13.4,11.2
20070118,10.8,0.91,1.0147,0.09,0.18,11.2,14.3,12.8
20070119,6.2,0.94,1.0253,0.23,0.12,12.0,13.9,13.0
20070120,6.5,0.86,1.0221,0.32,0.26,10.2,13.8,12.0
20070121,3.8,0.8,1.021,0.69,0.0,5.9,10.2,8.0
20070122,3.2,0.92,1.0128,0.42,0.02,3.0,7.4,5.2
20070123,8.5,0.62,1.0099,0.22,0.0,0.4,2.9,1.6
20070124,2.8,0.9,1.0112,0.49,0.12,-1.0,5.1,2.0
20070125,6.1,0.82,1.0207,0.76,0.0,-2.6,-0.8,-1.7
20070126,2.0,0.8,1.0279,0.89,0.0,-5.7,3.2,-1.2
20070127,1.6,0.9,1.0341,0.77,0.0,-0.4,9.5,4.6
20070128,1.5,0.96,1.034,0.3,0.0,-1.1,5.6,2.2
20070129,2.2,0.89,1.0268,0.39,0.0,3.8,8.0,5.9
20070130,4.1,0.88,1.0246,0.87,0.0,2.4,9.5,6.0
20070131,0.9,0.92,1.0265,0.35,0.0,0.5,7.0,3.8
20070201,1.2,0.95,1.0305,0.19,0.0,3.3,8.3,5.8
20070202,2.8,0.94,1.0316,0.2,0.02,7.4,10.1,8.8
20070203,6.9,0.78,1.0313,0.94,0.0,6.3,9.5,7.9
20070204,4.8,0.8,1.0248,1.08,0.0,2.2,10.3,6.2
20070205,2.1,0.92,1.0175,0.12,0.12,3.5,6.1,4.8
20070206,1.9,0.91,1.0057,0.47,0.78,4.2,8.1,6.2
20070207,2.8,0.96,0.998,0.35,0.52,3.5,8.9,6.2
20070208,5.6,0.85,0.9971,0.61,0.02,3.4,9.9,6.6
20070209,4.4,0.9,1.0027,0.59,0.42,1.8,11.3,6.6
20070210,5.8,0.89,1.0047,0.61,2.08,5.8,11.7,8.8
20070211,8.4,0.81,1.0035,0.68,0.74,8.9,13.4,11.2
20070212,9.6,0.76,1.0022,0.73,0.24,7.2,11.6,9.4
20070213,4.9,0.79,1.0127,0.77,0.24,4.9,11.6,8.2
20070214,6.0,0.9,1.0068,0.24,0.4,7.8,12.4,10.1
20070215,4.1,0.8,1.0202,1.3,0.0,-0.1,10.7,5.3
20070216,3.8,0.73,1.0095,0.62,0.0,2.5,14.0,8.2
20070217,2.2,0.76,1.0106,0.47,0.02,4.3,13.8,9.0
20070218,1.5,0.84,1.0167,0.77,0.0,7.5,14.6,11.0
20070219,2.4,0.85,1.0122,1.02,0.0,2.0,13.8,7.9
20070220,2.4,0.86,1.0093,0.85,0.18,3.1,13.0,8.0
20070221,3.9,0.8,1.0126,1.12,0.02,8.4,13.7,11.0
20070222,4.0,0.88,1.0093,0.66,0.12,3.8,11.9,7.8
20070223,5.8,0.9,1.0054,0.49,1.28,7.9,12.3,10.1
20070224,7.1,0.87,1.0036,0.79,0.52,8.9,12.6,10.8
20070225,6.5,0.85,1.0056,0.67,0.26,6.7,10.4,8.5
20070226,5.0,0.8,1.0189,0.91,0.0,6.7,12.1,9.4
20070227,5.8,0.95,1.0169,0.35,0.3,3.6,13.6,8.6
20070228,8.5,0.81,1.0084,0.93,0.54,9.5,14.3,11.9
20070301,7.0,0.92,1.0032,0.5,1.26,9.2,11.9,10.5
20070302,4.8,0.95,1.0084,0.5,1.44,6.3,12.7,9.5
20070303,4.9,0.78,1.0146,1.39,0.0,9.4,15.1,12.2
20070304,4.8,0.83,1.0117,1.28,0.08,4.6,18.8,11.7
20070305,6.1,0.76,1.0194,1.34,0.04,7.4,14.1,10.8
20070306,7.1,0.85,1.0087,0.3,1.0,8.7,10.2,9.4
20070307,4.0,0.92,1.0053,0.45,0.46,6.0,8.4,7.2
