DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_min,MALMO_temp_max,MALMO_temp_mean
20090525,2.0,0.0,6.6,18.7,12.9
20090526,3.8,0.81,7.4,22.0,15.7
20090527,5.1,0.22,11.5,19.2,13.9
20090528,6.4,0.01,10.5,15.9,13.4
20090529,2.2,0.0,9.6,18.4,14.2
20090530,3.1,0.0,7.0,22.5,15.0
20090531,1.8,0.0,9.7,25.3,18.2
20090601,2.2,0.0,6.9,25.8,18.0
20090602,3.0,0.0,9.4,23.4,16.5
20090603,5.2,0.1,9.4,16.7,12.7
20090604,3.5,0.81,6.3,16.2,10.7
20090605,2.7,0.0,5.7,14.5,9.8
20090606,2.2,0.0,2.6,13.8,8.6
20090607,2.5,0.31,5.8,14.9,10.0
20090608,1.5,0.0,4.4,14.8,10.1
20090609,4.0,0.27,4.0,16.3,10.3
20090610,3.0,0.0,10.1,17.0,13.7
20090611,2.0,2.3,9.9,18.0,13.6
20090612,7.5,2.2,9.5,14.0,10.9
20090613,6.2,0.0,11.8,18.4,14.4
20090614,5.0,0.0,9.6,18.4,14.3
20090615,4.2,0.0,10.0,18.0,13.8
20090616,3.8,0.0,9.2,16.1,12.7
20090617,2.5,0.06,10.5,17.4,13.4
20090618,4.4,0.0,11.9,19.3,15.2
20090619,3.7,0.0,11.7,17.5,13.6
20090620,4.1,0.0,11.9,18.9,14.8
20090621,0.7,0.0,7.8,19.6,14.3
20090622,1.0,0.0,6.4,21.9,14.8
20090623,2.4,0.0,9.0,23.2,17.0
20090624,2.2,0.0,7.7,25.5,17.9
20090625,4.2,0.0,11.8,25.3,18.6
20090626,4.7,0.0,14.4,22.7,18.2
20090627,2.5,0.0,10.2,24.3,18.1
20090628,2.2,0.0,10.7,24.8,18.3
20090629,1.7,0.0,12.1,24.1,18.7
20090630,0.9,0.0,12.4,27.4,20.3
20090701,1.5,0.0,14.7,27.9,22.2
20090702,1.4,0.0,16.5,29.0,22.9
20090703,0.8,0.0,16.3,27.8,22.5
20090704,1.7,0.0,14.7,28.4,23.0
20090705,2.2,0.0,18.4,26.5,20.4
20090706,2.6,0.0,15.5,25.0,20.1
20090707,2.2,0.12,16.7,23.2,19.8
20090708,2.4,0.0,13.1,22.5,18.1
20090709,5.4,0.0,14.8,21.0,17.5
20090710,2.5,0.96,12.5,18.3,14.7
20090711,3.0,0.0,13.3,20.4,16.3
20090712,2.0,0.5,12.7,20.3,16.0
20090713,2.5,0.0,14.8,22.6,18.6
20090714,1.1,0.0,14.4,25.7,20.2
20090715,1.8,0.0,13.6,25.7,19.9
20090716,1.8,0.0,13.5,25.1,20.5
20090717,3.5,0.35,12.0,25.7,19.7
20090718,2.8,0.19,16.6,23.6,19.1
20090719,2.8,0.01,16.3,20.9,17.4
20090720,3.6,0.57,14.3,20.1,16.1
20090721,4.4,0.0,14.4,22.6,18.4
20090722,1.5,0.14,11.2,23.0,17.6
20090723,3.0,0.19,16.6,24.9,19.9
20090724,3.0,0.04,15.5,22.1,18.0
20090725,3.2,0.03,14.3,20.7,17.3
20090726,4.1,0.0,14.8,21.3,17.5
20090727,2.1,0.11,15.4,25.0,20.0
20090728,2.8,0.0,15.7,23.5,18.6
20090729,2.0,0.0,11.8,24.1,18.7
20090730,4.4,0.01,17.5,22.8,19.8
20090731,4.0,0.0,12.6,22.3,17.4
20090801,1.6,0.0,9.7,22.4,16.7
20090802,3.6,0.05,15.5,27.5,20.8
20090803,1.6,2.9,17.0,20.7,17.8
20090804,0.8,0.0,15.4,24.5,19.1
20090805,1.2,0.0,12.2,25.8,20.3
20090806,0.8,0.0,12.9,25.6,19.3
20090807,2.6,0.0,13.5,26.0,20.3
20090808,3.5,0.0,14.6,26.9,21.0
20090809,2.8,0.0,15.6,28.0,21.7
20090810,2.3,0.74,17.1,26.2,21.0
20090811,3.0,0.0,16.2,22.1,18.8
20090812,4.0,0.34,15.0,21.4,16.9
20090813,4.4,0.21,14.3,21.0,17.4
20090814,3.3,0.04,13.0,20.5,16.6
20090815,1.5,0.25,13.3,22.5,17.0
20090816,4.4,0.0,17.0,23.4,19.8
20090817,3.8,0.24,16.0,20.7,17.6
20090818,4.5,0.0,13.7,19.7,16.2
20090819,1.7,0.0,9.4,21.6,16.3
20090820,5.6,0.2,14.0,25.2,20.1
20090821,1.2,0.0,17.5,23.0,19.3
20090822,1.6,0.0,12.2,22.1,17.2
20090823,1.3,0.0,8.7,21.5,15.9
20090824,3.9,0.0,14.0,23.5,18.6
20090825,3.1,0.05,15.3,23.5,19.4
20090826,2.1,0.0,15.4,21.5,18.0
20090827,1.5,0.0,14.7,25.4,20.1
20090828,2.2,0.11,16.2,24.1,19.1
20090829,4.0,0.0,13.0,19.4,16.0
20090830,4.0,0.0,13.3,19.1,15.8
20090831,2.0,0.0,13.2,20.1,16.5
20090901,3.1,0.12,15.9,25.2,20.7
20090902,2.2,0.0,15.5,21.4,17.4
20090903,3.2,0.56,13.2,18.9,15.8
20090904,4.0,0.0,13.2,18.2,15.8
20090905,5.2,0.4,13.5,17.5,15.1
20090906,4.1,0.0,12.3,20.0,15.9
20090907,2.3,0.0,14.1,20.1,16.6
20090908,1.8,0.0,14.7,23.2,18.6
20090909,2.2,0.56,16.4,23.5,19.2
20090910,2.0,0.0,14.1,19.9,16.6
20090911,0.6,0.0,7.4,20.8,14.0
20090912,2.0,0.13,7.5,19.1,13.6
20090913,2.4,0.06,11.9,16.4,14.2
20090914,3.1,0.0,11.8,19.3,14.5
20090915,1.7,0.0,7.9,19.2,13.3
20090916,1.5,0.0,5.0,19.4,12.7
20090917,0.6,0.0,5.7,18.6,12.0
20090918,0.4,0.0,3.0,19.9,11.7
20090919,2.3,0.0,4.8,20.5,14.0
20090920,1.8,0.0,10.4,22.3,16.6
20090921,3.0,0.0,11.4,17.6,14.1
20090922,4.0,0.0,13.9,19.4,16.5
20090923,5.3,0.0,14.4,18.5,15.8
20090924,4.7,0.22,12.0,18.4,14.8
20090925,3.2,0.0,11.9,18.6,15.0
20090926,3.0,0.0,13.4,16.8,15.2
20090927,3.1,0.06,13.8,16.0,15.1
20090928,5.6,0.08,12.9,17.8,14.6
20090929,4.1,0.0,10.0,15.1,11.5
20090930,3.0,0.0,4.0,14.4,9.7
20091001,4.6,0.02,7.7,13.4,10.1
20091002,2.1,1.08,1.4,12.8,8.4
20091003,4.0,0.6,3.4,13.4,10.7
20091004,8.2,0.02,9.0,13.5,11.5
20091005,3.8,0.0,8.6,13.4,10.7
20091006,3.0,0.16,5.3,14.8,10.5
20091007,3.4,0.54,10.5,15.4,13.2
20091008,3.4,0.06,4.8,13.0,9.0
20091009,2.8,0.03,4.9,12.6,8.3
20091010,2.8,0.06,2.8,12.1,8.4
20091011,2.2,0.13,6.9,8.8,7.6
20091012,2.2,0.0,4.6,9.2,5.9
20091013,2.3,0.0,1.9,9.0,4.3
20091014,2.8,0.0,-0.7,8.1,3.2
20091015,1.6,0.0,-1.2,7.3,3.3
20091016,1.8,0.12,-2.8,5.7,2.8
20091017,2.2,0.0,3.6,10.3,6.2
20091018,1.1,0.0,0.0,9.0,2.9
20091019,2.5,0.0,1.1,10.4,7.7
20091020,1.4,0.0,3.4,11.3,7.0
20091021,2.5,0.01,0.6,10.5,5.6
20091022,2.9,0.0,2.8,9.5,7.9
20091023,2.2,0.15,4.0,8.9,6.8
20091024,2.2,0.33,6.9,8.8,7.6
20091025,2.8,0.24,7.3,11.4,9.3
20091026,1.6,1.6,9.6,11.5,10.5
20091027,2.3,0.0,7.8,10.9,9.0
20091028,0.4,0.51,2.6,8.6,6.1
20091029,2.0,0.0,1.5,8.4,4.5
20091030,1.0,0.0,-0.3,8.3,3.8
20091031,1.7,0.0,0.3,7.8,4.1
20091101,5.2,0.0,4.7,6.3,5.7
20091102,4.7,1.41,4.6,6.4,5.4
20091103,5.0,0.0,5.2,6.5,5.6
20091104,6.8,0.49,1.0,5.5,2.1
20091105,1.4,0.16,0.6,6.8,4.2
20091106,2.3,0.06,6.0,8.7,7.8
20091107,4.4,0.0,6.3,8.9,7.1
20091108,3.9,0.02,5.8,7.2,6.4
20091109,4.5,1.3,4.8,6.9,5.2
20091110,2.6,0.15,4.8,6.8,6.0
20091111,2.3,0.18,4.9,6.4,5.4
20091112,1.9,0.0,2.9,5.7,3.7
20091113,4.6,1.09,1.3,7.2,5.7
20091114,3.4,0.16,7.2,11.1,10.0
20091115,1.9,0.28,7.0,10.6,8.7
20091116,2.1,0.33,4.5,9.9,8.3
20091117,2.2,0.0,7.2,9.6,8.4
20091118,7.2,0.56,7.2,9.3,8.8
20091119,3.7,0.0,7.8,11.3,9.7
20091120,3.1,0.0,6.1,11.6,9.5
20091121,2.3,0.03,6.1,11.3,8.3
20091122,3.0,0.33,5.9,10.1,9.1
20091123,5.0,0.22,7.5,9.6,8.4
20091124,4.0,0.4,7.8,10.1,8.6
20091125,3.3,0.05,7.7,11.3,10.3
20091126,4.2,0.19,7.5,10.3,8.5
20091127,3.0,0.17,5.4,8.5,6.9
20091128,3.0,0.95,5.7,8.0,6.8
20091129,1.7,0.0,5.5,8.8,7.4
20091130,0.8,0.0,5.5,8.4,6.4
20091201,1.8,0.0,-0.4,6.5,2.7
20091202,0.4,0.15,-4.4,1.4,-0.9
20091203,4.5,0.01,-0.7,6.0,4.0
20091204,4.5,0.06,4.3,5.8,5.1
20091205,3.0,0.1,3.4,5.2,4.2
20091206,4.2,0.53,3.4,5.6,4.9
20091207,1.5,0.03,5.5,7.5,6.4
20091208,1.8,0.01,3.9,7.4,5.7
20091209,0.9,0.0,-0.6,6.1,4.4
20091210,2.1,0.31,4.8,5.8,5.3
20091211,1.3,0.0,2.2,5.0,3.2
20091212,1.2,0.0,-0.8,3.2,0.9
20091213,0.6,0.0,-3.0,0.9,-0.8
20091214,0.6,0.0,-2.0,1.0,-1.2
20091215,2.5,0.58,-2.3,3.0,0.7
20091216,2.5,0.6,-0.2,3.0,1.2
20091217,3.9,0.3,-6.2,-0.1,-4.7
20091218,3.3,0.17,-5.9,-2.6,-3.8
20091219,1.8,1.29,-7.1,-3.4,-5.6
20091220,0.9,0.12,-6.5,-3.5,-5.1
20091221,0.8,0.0,-11.0,-4.2,-6.5
20091222,4.2,0.24,-8.2,0.9,-1.1
20091223,2.3,0.0,-0.4,2.1,1.1
20091224,3.7,0.02,0.4,1.7,0.9
20091225,3.1,0.6,1.1,3.7,2.7
20091226,4.5,0.06,0.9,3.3,2.5
20091227,2.5,0.03,2.8,4.5,3.7
20091228,2.7,0.1,1.1,3.9,2.3
20091229,1.5,0.0,-2.3,3.2,0.2
20091230,2.8,0.0,-4.1,1.0,-1.9
20091231,0.1,0.0,-8.1,-3.0,-6.1
20100101,1.8,0.0,-9.9,-5.4,-7.1
