DATE,DE_BILT_cloud_cover,DE_BILT_wind_speed,DE_BILT_wind_gust,DE_BILT_humidity,DE_BILT_pressure,DE_BILT_global_radiation,DE_BILT_precipitation,DE_BILT_sunshine,DE_BILT_temp_min,DE_BILT_temp_max,DE_BILT_temp_mean
20050821,6,1.9,7.0,0.81,1.0204,1.88,0.0,6.8,14.1,22.7,17.9
20050822,5,1.3,5.0,0.84,1.016,1.55,0.0,4.6,12.6,21.9,16.9
20050823,6,2.1,10.0,0.89,1.0157,1.31,0.1,3.1,8.8,19.4,15.1
20050824,5,3.5,11.0,0.78,1.0112,1.72,0.08,5.9,8.3,20.5,15.6
20050825,7,3.8,12.0,0.83,1.0038,1.29,1.28,3.1,9.9,19.2,14.8
20050826,6,3.7,12.0,0.76,1.0141,1.76,0.02,6.4,10.4,18.2,14.2
20050827,7,2.0,7.0,0.84,1.0182,1.0,0.0,1.6,10.2,20.5,15.1
20050828,3,2.2,8.0,0.78,1.0221,2.31,0.0,11.2,9.8,23.0,16.3
20050829,0,2.1,9.0,0.74,1.0237,2.39,0.0,12.1,11.0,25.4,18.1
20050830,0,1.9,6.0,0.72,1.0253,2.4,0.0,12.3,9.6,26.1,18.9
20050831,0,3.3,9.0,0.69,1.0154,2.31,0.0,11.7,13.7,28.9,22.5
20050901,5,3.0,11.0,0.8,1.015,1.09,0.03,2.7,15.7,22.7,19.7
20050902,4,1.8,5.0,0.85,1.0251,1.35,0.0,4.6,14.2,23.5,18.5
20050903,4,3.0,7.0,0.83,1.0293,1.45,0.0,5.4,14.9,23.5,18.0
20050904,0,3.1,8.0,0.72,1.0236,2.2,0.0,12.2,11.7,25.0,19.0
20050905,1,2.9,8.0,0.67,1.0146,2.21,0.0,12.5,14.3,26.8,20.5
20050906,3,1.5,5.0,0.83,1.0106,1.72,0.0,8.0,12.3,25.8,19.3
20050907,3,1.8,7.0,0.82,1.0123,1.68,0.0,7.8,13.4,25.4,18.9
20050908,1,2.2,7.0,0.75,1.0135,1.96,0.0,10.5,12.8,27.6,20.4
20050909,7,1.7,5.0,0.83,1.011,0.99,0.04,2.5,16.3,26.6,20.8
20050910,6,1.5,8.0,0.88,1.0102,1.47,1.67,6.3,16.8,26.0,20.6
20050911,8,2.1,6.0,0.93,1.0116,0.47,0.45,0.0,16.7,19.3,18.1
20050912,4,3.1,10.0,0.8,1.0195,1.43,0.0,6.2,11.7,20.8,16.9
20050913,2,1.0,5.0,0.84,1.0248,1.8,0.0,9.8,10.5,21.2,15.4
20050914,6,3.0,11.0,0.92,1.0202,0.72,0.08,1.1,12.0,19.2,16.3
20050915,7,2.0,12.0,0.94,1.0133,0.57,1.71,0.4,10.4,18.2,14.7
20050916,6,4.0,14.0,0.82,1.0126,1.46,0.54,7.0,7.0,15.5,11.6
20050917,2,1.5,8.0,0.83,1.0229,1.66,0.0,9.1,4.8,16.2,9.8
20050918,2,1.1,5.0,0.82,1.0278,1.66,0.0,9.2,3.5,18.5,10.7
20050919,0,1.0,4.0,0.78,1.0265,1.83,0.0,11.2,4.5,19.4,11.6
20050920,1,1.0,5.0,0.83,1.0249,1.61,0.0,9.1,5.0,19.9,12.3
20050921,1,0.9,4.0,0.81,1.0236,1.68,0.0,10.0,5.8,20.9,13.1
20050922,0,1.5,6.0,0.82,1.0204,1.72,0.0,10.6,6.6,21.3,13.5
20050923,3,2.1,8.0,0.81,1.0148,1.51,0.0,8.5,6.6,22.1,14.8
20050924,6,1.6,6.0,0.84,1.0168,1.09,0.04,4.6,10.0,19.4,15.3
20050925,5,2.9,9.0,0.84,1.0126,1.04,0.01,4.3,11.9,19.9,15.4
20050926,6,3.2,9.0,0.85,1.0168,0.83,0.58,2.6,12.1,19.1,14.8
20050927,7,3.5,10.0,0.89,1.0157,0.38,0.05,0.0,12.4,16.5,14.2
20050928,5,3.4,9.0,0.78,1.0179,1.4,0.1,8.3,10.7,16.6,13.2
20050929,5,3.8,15.0,0.84,1.016,1.18,0.51,6.1,8.7,15.2,11.7
20050930,8,3.6,10.0,0.9,1.0192,0.4,0.52,0.1,9.0,14.9,12.4
20051001,5,3.0,10.0,0.84,1.0122,1.06,0.4,5.2,8.5,16.9,13.5
20051002,5,2.0,7.0,0.9,1.0205,1.3,0.99,7.8,6.7,16.3,11.1
20051003,3,1.8,6.0,0.87,1.0295,1.31,0.0,8.1,5.0,16.7,11.1
20051004,3,3.6,10.0,0.82,1.0291,1.26,0.0,7.8,7.8,16.5,12.2
20051005,2,2.5,7.0,0.89,1.0261,1.21,0.0,7.4,9.9,19.2,13.6
20051006,5,1.8,4.0,0.95,1.0241,0.77,0.0,3.0,9.7,18.3,12.9
20051007,3,1.7,5.0,0.9,1.0197,1.27,0.0,8.5,8.5,20.1,13.5
20051008,6,2.3,6.0,0.93,1.0174,0.65,0.0,2.1,8.3,17.7,13.9
20051009,6,1.6,6.0,0.9,1.0211,0.57,0.0,1.5,11.0,17.0,13.8
20051010,1,3.3,8.0,0.83,1.02,1.24,0.0,8.7,11.0,21.2,15.8
20051011,0,3.3,8.0,0.82,1.0157,1.22,0.0,8.6,11.3,20.4,15.1
20051012,0,3.2,8.0,0.82,1.015,1.19,0.0,8.5,11.3,20.9,15.2
20051013,2,2.1,6.0,0.83,1.0183,1.15,0.0,8.1,11.0,20.9,14.7
20051014,4,1.7,4.0,0.92,1.0263,0.71,0.0,3.2,11.3,19.3,15.0
20051015,0,2.8,8.0,0.83,1.0288,1.2,0.0,9.3,8.7,19.2,13.3
20051016,0,4.1,11.0,0.71,1.0262,1.2,0.0,9.4,6.9,17.3,11.3
20051017,0,4.5,13.0,0.72,1.0253,1.16,0.0,9.1,4.4,13.5,8.8
20051018,1,5.3,13.0,0.69,1.0203,1.16,0.0,9.3,5.3,13.9,9.4
20051019,6,4.2,9.0,0.87,1.0128,0.44,0.19,1.1,7.7,12.6,9.8
20051020,4,4.0,13.0,0.87,1.009,0.88,0.45,5.9,7.0,16.2,12.0
20051021,7,3.5,11.0,0.93,1.0011,0.32,0.65,0.3,6.3,16.4,12.1
20051022,6,4.3,12.0,0.89,1.0004,0.36,0.0,0.6,10.7,14.8,12.4
20051023,6,1.8,8.0,0.93,1.0117,0.54,0.58,2.3,8.3,13.7,10.7
20051024,8,4.2,13.0,0.95,1.0119,0.24,1.9,0.0,9.3,15.5,12.8
20051025,7,6.5,17.0,0.86,1.005,0.47,0.45,1.7,13.4,15.6,14.4
20051026,2,3.8,12.0,0.88,1.0156,0.85,0.0,6.6,11.1,17.6,14.1
20051027,0,3.5,8.0,0.82,1.0161,0.9,0.0,7.5,12.7,20.8,16.1
20051028,4,3.5,9.0,0.79,1.0144,0.64,0.0,4.0,13.2,19.5,16.3
20051029,5,3.0,7.0,0.82,1.0139,0.59,0.0,3.5,13.5,19.7,16.5
20051030,2,4.0,11.0,0.78,1.0123,0.89,0.0,7.9,13.8,21.1,16.5
20051031,7,3.5,9.0,0.8,1.0086,0.66,0.0,4.7,12.4,19.3,15.7
20051101,5,4.2,14.0,0.83,1.0132,0.68,0.02,5.1,6.1,16.1,12.2
20051102,8,4.6,11.0,0.92,1.011,0.2,0.62,0.0,6.9,15.5,12.4
20051103,4,5.5,14.0,0.77,1.0088,0.79,0.0,7.2,13.6,18.7,15.9
20051104,6,3.9,10.0,0.83,1.0129,0.38,0.01,1.5,8.5,15.5,12.4
20051105,3,3.7,10.0,0.85,1.0206,0.73,0.0,6.6,6.2,12.4,8.9
20051106,3,5.1,11.0,0.81,1.0207,0.78,0.1,7.6,8.3,14.8,11.3
20051107,6,3.5,8.0,0.91,1.0203,0.47,0.08,2.9,8.3,14.5,11.1
20051108,3,4.0,9.0,0.85,1.0181,0.58,0.0,4.6,8.1,16.7,11.6
20051109,3,2.2,7.0,0.88,1.0215,0.29,0.0,0.8,2.9,11.5,8.5
20051110,5,4.1,12.0,0.92,1.0304,0.4,0.13,2.2,1.7,11.8,8.2
20051111,8,5.3,12.0,0.89,1.0225,0.27,0.11,0.7,10.7,14.3,12.1
20051112,8,3.0,10.0,0.9,1.0151,0.26,0.23,0.7,7.5,10.9,9.3
20051113,3,1.2,4.0,0.92,1.0233,0.67,0.0,7.0,1.8,13.3,7.1
20051114,2,2.5,9.0,0.88,1.0238,0.64,0.0,6.5,-0.7,10.9,5.2
20051115,8,2.9,9.0,0.95,1.0078,0.16,0.68,0.0,5.4,10.8,7.9
20051116,6,2.6,14.0,0.9,1.0025,0.41,1.1,2.9,3.5,7.7,5.5
20051117,5,1.8,8.0,0.93,1.0115,0.37,0.43,2.3,1.6,8.3,4.0
20051118,1,1.5,8.0,0.91,1.0216,0.62,0.03,6.8,-1.6,9.5,2.9
20051119,5,1.3,5.0,0.91,1.0291,0.52,0.03,5.0,-2.8,9.2,3.2
20051120,7,2.3,6.0,0.93,1.03,0.19,0.03,0.3,3.1,7.9,5.4
20051121,7,2.6,7.0,0.93,1.0322,0.2,0.01,0.4,2.3,11.2,6.4
20051122,6,1.4,4.0,0.88,1.0386,0.18,0.0,0.2,-1.0,4.6,2.5
20051123,8,0.9,3.0,0.93,1.0352,0.14,0.13,0.0,2.7,4.7,3.9
20051124,8,4.0,13.0,0.94,1.0084,0.14,1.27,0.0,2.2,5.8,4.3
20051125,8,6.8,23.0,0.93,0.9789,0.14,4.25,0.0,0.6,4.7,2.4
20051126,8,2.8,9.0,0.96,0.9844,0.13,0.09,0.0,0.9,3.0,1.8
20051127,8,1.4,4.0,0.96,0.9922,0.18,0.37,0.3,0.0,2.2,1.1
20051128,7,2.1,6.0,0.95,0.9967,0.34,0.0,2.7,-2.2,6.4,2.1
20051129,6,2.2,8.0,0.94,1.0044,0.41,0.04,4.1,0.5,6.7,3.0
20051130,5,3.6,8.0,0.9,1.0109,0.36,0.0,3.2,0.3,5.4,2.9
20051201,3,4.8,9.0,0.8,1.0067,0.5,0.0,6.5,0.4,3.0,1.7
20051202,5,5.7,12.0,0.81,0.9941,0.15,0.01,0.3,0.2,6.2,3.3
20051203,7,5.1,11.0,0.84,0.9922,0.12,0.12,0.0,5.4,8.5,7.2
20051204,8,3.6,9.0,0.9,0.9922,0.18,0.47,0.7,6.4,9.9,7.7
20051205,7,3.3,8.0,0.94,0.9963,0.27,0.53,2.2,4.7,7.6,6.2
20051206,8,2.7,7.0,0.95,1.0034,0.23,0.07,1.6,4.4,7.4,5.8
20051207,6,2.7,10.0,0.9,1.0114,0.28,0.39,2.5,3.3,9.2,6.2
20051208,5,2.1,6.0,0.92,1.0187,0.37,0.0,4.3,0.1,7.1,4.1
20051209,6,1.6,5.0,0.98,1.0374,0.28,0.0,2.6,-1.1,4.1,1.0
20051210,8,1.0,3.0,0.98,1.0419,0.11,0.0,0.0,-2.9,0.1,-1.2
20051211,8,1.8,4.0,0.91,1.0379,0.11,0.0,0.0,0.1,5.4,3.4
20051212,6,2.5,10.0,0.9,1.0354,0.26,0.0,2.3,2.7,9.0,6.0
20051213,8,2.0,6.0,0.83,1.0346,0.11,0.0,0.0,5.2,8.3,6.6
20051214,7,2.3,7.0,0.9,1.0266,0.38,0.12,4.7,4.3,9.1,6.7
20051215,4,3.8,10.0,0.84,1.0175,0.21,0.06,1.5,6.2,10.1,8.1
20051216,4,5.3,17.0,0.82,1.0037,0.22,1.36,1.6,1.6,9.8,6.2
20051217,5,3.3,14.0,0.84,1.0111,0.18,0.21,0.9,-0.9,4.1,1.5
20051218,6,2.6,8.0,0.89,1.0193,0.31,0.18,3.4,-1.2,4.7,1.6
20051219,5,3.2,11.0,0.92,1.0201,0.3,0.21,3.2,1.0,8.7,4.3
20051220,8,2.7,6.0,0.95,1.0286,0.11,0.0,0.0,3.1,5.7,4.5
20051221,8,3.6,10.0,0.96,1.0303,0.11,0.15,0.0,3.7,6.4,5.3
20051222,8,2.5,7.0,0.96,1.0277,0.16,0.18,0.7,4.6,8.6,7.6
20051223,8,3.1,8.0,0.92,1.0247,0.11,0.0,0.0,6.8,8.8,7.8
20051224,7,2.3,8.0,0.94,1.0227,0.21,0.0,1.4,2.6,9.0,7.1
20051225,5,2.2,7.0,0.9,1.0226,0.45,0.01,6.3,1.8,7.2,4.5
20051226,5,2.4,10.0,0.91,1.0151,0.34,0.25,3.9,-2.2,6.6,1.7
20051227,7,4.0,11.0,0.84,1.0125,0.25,0.01,2.1,-2.7,-0.2,-1.2
20051228,4,3.3,9.0,0.82,1.0139,0.41,0.0,5.3,-4.4,1.0,-2.0
20051229,5,2.5,8.0,0.96,1.0138,0.4,0.0,5.0,-6.4,1.5,-1.7
20051230,7,5.4,15.0,0.87,1.0069,0.17,1.11,0.7,-3.1,0.4,-1.2
20051231,8,4.7,11.0,0.96,0.9946,0.16,0.21,0.5,0.4,6.2,4.5
20060101,8,2.4,8.0,0.95,1.0037,0.11,0.0,0.0,2.3,5.3,4.0
20060102,4,1.3,6.0,0.96,1.0226,0.27,0.0,2.3,-3.5,5.6,1.5
20060103,5,1.6,5.0,0.91,1.0297,0.44,0.0,5.7,-4.5,4.5,-0.2
20060104,7,2.9,9.0,0.9,1.031,0.17,0.0,0.7,-0.5,3.8,1.6
20060105,8,4.6,12.0,0.87,1.0234,0.11,0.0,0.0,-1.3,1.9,0.7
20060106,8,3.8,8.0,0.89,1.023,0.12,0.0,0.0,1.4,2.6,1.9
20060107,7,3.4,7.0,0.9,1.0263,0.39,0.0,4.4,1.1,4.0,2.0
20060108,6,3.2,6.0,0.88,1.0274,0.12,0.0,0.0,-0.4,3.9,1.9
20060109,1,2.3,5.0,0.92,1.0282,0.5,0.0,6.5,-2.7,2.8,-0.6
20060110,7,3.9,10.0,0.95,1.0261,0.21,0.0,1.0,-1.4,4.9,2.2
20060111,8,4.4,11.0,0.98,1.0239,0.12,0.47,0.0,1.3,5.3,3.6
20060112,8,2.5,8.0,0.96,1.0323,0.12,0.0,0.0,-0.8,4.3,1.9
20060113,3,3.4,8.0,0.91,1.028,0.5,0.0,6.1,-1.0,3.9,1.2
20060114,1,3.5,7.0,0.86,1.0264,0.55,0.0,6.9,-1.4,4.6,1.0
20060115,0,3.2,7.0,0.84,1.0217,0.55,0.0,6.9,-3.4,1.2,-1.6
20060116,5,4.2,8.0,0.85,1.015,0.4,0.07,3.9,-3.7,4.1,0.7
20060117,8,3.9,12.0,0.95,1.003,0.16,0.49,0.2,4.1,6.8,5.3
20060118,5,1.8,7.0,0.96,1.0126,0.31,0.01,2.2,-1.5,8.2,3.4
20060119,8,3.0,10.0,1.0,1.0199,0.14,0.13,0.0,-1.3,9.0,4.6
20060120,7,5.2,14.0,0.87,1.0148,0.19,0.25,0.5,5.0,9.8,7.8
20060121,7,4.1,11.0,0.85,1.0228,0.24,0.04,1.0,3.0,8.2,5.8
20060122,8,3.0,6.0,0.86,1.0377,0.14,0.0,0.0,-2.6,3.0,0.3
20060123,1,3.4,8.0,0.7,1.0397,0.63,0.0,7.3,-5.3,0.3,-2.8
20060124,5,2.4,7.0,0.64,1.0328,0.63,0.0,7.0,-4.3,1.6,-2.1
20060125,6,3.6,14.0,0.88,1.0212,0.34,0.05,2.1,-7.0,6.1,0.7
20060126,8,5.3,13.0,0.79,1.0237,0.15,0.0,0.0,0.3,2.2,1.1
20060127,5,3.1,7.0,0.72,1.0251,0.24,0.0,0.8,-6.0,0.7,-1.9
20060128,0,3.8,10.0,0.63,1.0275,0.7,0.0,7.7,-6.6,2.0,-2.8
20060129,2,3.8,9.0,0.68,1.032,0.72,0.0,7.9,-5.7,4.6,-0.1
20060130,8,3.0,10.0,0.86,1.0318,0.41,0.0,2.7,1.6,4.9,3.4
20060131,5,2.6,7.0,0.89,1.0283,0.57,0.0,5.0,-3.0,3.7,0.9
20060201,8,1.4,4.0,0.98,1.0239,0.3,0.0,1.2,-4.5,-1.8,-3.3
20060202,8,1.3,3.0,0.98,1.0229,0.17,0.0,0.0,-3.5,-1.0,-1.8
20060203,8,1.6,5.0,0.93,1.0223,0.18,0.0,0.0,-1.9,4.5,1.5
20060204,8,2.4,7.0,0.91,1.0273,0.32,0.0,1.2,1.8,7.9,3.9
20060205,8,2.0,7.0,0.97,1.0293,0.18,0.11,0.0,1.1,6.4,3.2
20060206,8,2.7,8.0,0.95,1.026,0.19,0.03,0.0,3.2,6.2,4.6
20060207,8,4.7,12.0,0.86,1.0166,0.19,0.03,0.0,5.3,8.6,7.1
20060208,7,5.4,15.0,0.88,1.0035,0.53,1.34,3.5,2.9,7.3,5.3
20060209,6,5.5,17.0,0.8,1.0081,0.68,0.12,5.4,1.4,6.3,3.5
20060210,8,2.8,13.0,0.88,1.0201,0.2,0.04,0.0,1.4,4.4,2.8
20060211,8,1.2,3.0,0.91,1.0276,0.26,0.0,0.3,-1.1,5.0,1.9
20060212,8,3.3,8.0,0.94,1.0243,0.25,0.5,0.2,-0.9,2.1,0.9
20060213,8,3.8,8.0,0.9,1.0205,0.21,0.0,0.0,1.1,3.9,2.8
20060214,8,4.0,10.0,0.95,1.0153,0.4,0.04,1.5,2.9,8.7,5.2
20060215,8,5.4,14.0,0.92,0.9964,0.44,1.39,1.8,4.8,10.5,7.1
20060216,8,3.8,17.0,0.91,0.9878,0.45,0.46,1.9,4.6,9.8,7.0
20060217,8,4.3,10.0,0.93,0.9885,0.23,0.53,0.0,3.2,6.9,5.3
20060218,7,2.4,11.0,0.93,0.9948,0.36,0.03,0.9,0.9,7.0,4.4
20060219,7,3.5,10.0,0.92,1.002,0.66,0.0,3.9,0.8,8.8,4.5
20060220,8,5.8,14.0,0.86,1.0098,0.24,0.0,0.0,2.5,4.3,3.3
20060221,8,5.3,11.0,0.89,1.018,0.25,0.14,0.0,1.9,3.6,2.9
20060222,8,5.1,12.0,0.78,1.0267,0.25,0.0,0.0,0.3,3.2,1.6
20060223,7,2.6,6.0,0.71,1.0235,0.61,0.0,2.9,-1.8,3.4,0.4
20060224,1,5.6,13.0,0.67,1.0212,1.07,0.0,8.2,-2.7,5.3,0.9
20060225,2,5.7,12.0,0.71,1.0189,1.18,0.0,9.3,-1.8,3.8,0.3
20060226,6,3.8,10.0,0.73,1.0217,0.92,0.0,6.0,-2.2,5.1,0.9
20060227,8,2.5,10.0,0.87,1.0148,0.59,0.4,2.4,-1.1,6.1,2.7
20060228,7,3.3,10.0,0.92,1.0003,0.67,0.72,3.1,-0.7,5.5,2.0
20060301,7,4.3,13.0,0.92,1.0004,0.74,0.53,2.9,-1.3,3.7,0.5
20060302,5,4.3,14.0,0.91,1.0004,1.25,0.33,8.0,-2.5,5.0,0.2
20060303,6,1.2,5.0,0.95,0.9981,0.79,0.15,3.1,-6.4,3.3,-1.8
20060304,4,2.8,10.0,0.9,0.9984,1.21,0.14,7.2,-7.3,4.6,-0.9
20060305,4,3.7,13.0,0.9,1.0048,1.19,0.21,6.8,-4.0,5.8,1.3
20060306,6,3.4,12.0,0.88,1.0146,1.23,0.55,7.1,-0.4,6.3,2.3
20060307,6,2.6,7.0,0.78,1.018,1.1,0.0,5.6,-2.5,7.0,2.7
20060308,8,3.5,8.0,0.96,1.0008,0.36,1.9,0.0,1.7,7.3,4.3
20060309,8,2.3,10.0,0.98,0.9967,0.37,0.59,0.0,3.9,7.6,6.4
20060310,8,3.9,12.0,0.93,0.9986,0.48,0.67,0.4,3.3,6.8,5.0
20060311,6,4.4,13.0,0.83,1.0146,0.84,0.02,2.8,-4.0,3.8,-0.3
20060312,2,1.8,6.0,0.69,1.0321,1.57,0.0,9.6,-6.6,1.8,-2.4
20060313,1,3.0,8.0,0.67,1.0328,1.67,0.0,10.5,-6.5,3.1,-1.6
20060314,6,3.2,7.0,0.66,1.0259,1.32,0.0,6.7,-3.7,5.2,0.4
20060315,3,3.7,9.0,0.67,1.0245,1.72,0.0,10.6,-1.8,6.2,1.1
20060316,8,4.3,10.0,0.78,1.0268,0.41,0.0,0.0,-1.1,2.6,1.3
20060317,7,4.3,9.0,0.82,1.0269,0.45,0.0,0.1,-0.6,3.1,0.9
20060318,3,4.0,9.0,0.86,1.0227,1.4,0.0,6.9,-1.9,5.5,0.7
20060319,8,2.3,6.0,0.9,1.016,0.52,0.0,0.3,-2.4,6.1,2.5
20060320,6,2.9,9.0,0.75,1.0125,1.29,0.0,5.6,0.9,8.3,4.3
20060321,6,3.7,10.0,0.64,1.0119,1.3,0.0,5.6,-1.9,7.0,2.9
20060322,4,2.3,7.0,0.72,1.0133,1.52,0.0,7.4,-4.2,6.3,1.1
20060323,0,3.9,10.0,0.57,1.0121,1.93,0.0,11.1,-3.6,9.5,3.4
20060324,8,4.3,10.0,0.76,0.9996,0.58,0.15,0.4,2.0,9.7,6.2
20060325,7,4.2,14.0,0.86,1.0041,0.99,0.86,2.8,7.9,14.3,11.3
20060326,8,5.5,14.0,0.89,1.0065,1.25,1.93,4.6,11.8,16.8,14.2
20060327,6,5.9,17.0,0.83,1.0012,1.17,0.62,3.9,10.4,18.0,13.5
20060328,5,6.9,16.0,0.72,1.0009,1.64,0.01,7.6,7.9,13.8,10.4
20060329,6,4.1,12.0,0.8,1.0065,1.39,0.48,5.4,6.8,12.0,8.7
20060330,8,6.4,17.0,0.87,1.0001,0.85,1.13,1.6,7.3,15.3,11.7
20060331,6,6.8,16.0,0.83,1.0053,1.14,0.16,3.4,9.9,14.7,11.6
20060401,5,5.2,16.0,0.76,1.0075,1.58,0.01,6.6,6.9,14.9,11.1
20060402,7,5.7,16.0,0.8,1.0069,1.43,0.53,5.3,6.4,12.9,9.8
20060403,7,4.3,16.0,0.78,1.0149,1.16,0.22,3.3,4.8,10.6,7.5
20060404,5,3.4,12.0,0.77,1.0171,1.95,0.1,9.3,2.1,9.0,5.4
20060405,3,3.0,10.0,0.77,1.0149,1.91,0.0,8.8,-0.8,8.6,4.2
20060406,5,4.4,12.0,0.65,1.0139,1.71,0.0,7.1,0.6,11.2,6.7
20060407,7,3.8,11.0,0.71,1.0123,1.35,0.07,4.3,4.1,11.6,8.1
20060408,5,5.3,15.0,0.72,1.0068,1.43,0.4,4.8,5.1,10.3,7.6
20060409,3,3.3,10.0,0.74,1.0119,2.31,0.0,11.7,2.1,10.6,6.4
20060410,4,3.1,10.0,0.76,1.0189,2.0,0.0,8.9,0.7,10.4,5.7
20060411,6,4.5,15.0,0.77,1.0166,1.26,0.24,3.4,-1.8,10.1,4.9
20060412,7,4.1,10.0,0.83,1.0107,1.44,0.17,4.5,4.8,11.7,8.0
20060413,8,4.8,12.0,0.88,1.0073,0.81,0.79,0.8,7.4,13.6,10.0
20060414,5,3.1,10.0,0.76,1.0122,1.66,0.0,5.9,2.3,12.6,8.7
20060415,7,3.2,9.0,0.84,1.0093,0.78,0.39,0.6,-0.1,12.9,8.6
20060416,7,3.3,10.0,0.86,1.008,1.48,0.49,4.5,9.1,14.9,11.2
20060417,6,3.8,11.0,0.72,1.0116,1.97,0.1,7.9,8.6,14.2,11.1
20060418,6,3.1,10.0,0.81,1.0133,1.41,0.01,3.9,6.2,13.6,9.9
20060419,8,3.9,10.0,0.78,1.0139,0.96,0.0,1.3,6.4,14.9,10.4
20060420,7,2.7,9.0,0.75,1.0148,1.16,0.0,2.3,6.6,16.5,11.8
20060421,7,2.0,7.0,0.69,1.0166,1.32,0.0,3.2,9.2,18.9,13.5
20060422,7,2.4,7.0,0.87,1.019,0.62,0.0,0.0,3.9,9.8,7.8
20060423,7,1.6,6.0,0.88,1.0172,1.18,0.07,2.3,2.5,14.2,8.8
20060424,4,2.0,6.0,0.81,1.0181,1.97,0.0,7.3,8.8,18.8,12.8
20060425,4,2.3,9.0,0.75,1.0168,2.08,0.0,8.0,7.9,21.8,14.2
20060426,6,2.4,6.0,0.87,1.0191,1.58,0.19,4.5,7.4,17.0,12.6
20060427,4,3.0,8.0,0.76,1.0228,2.27,0.0,9.2,6.5,16.4,11.3
20060428,5,3.8,11.0,0.79,1.0219,1.86,0.0,6.2,4.1,12.4,7.7
20060429,5,3.5,12.0,0.75,1.0166,2.03,0.05,7.3,3.7,11.4,7.1
20060430,6,1.6,7.0,0.74,1.0113,2.11,0.15,7.8,2.9,11.5,6.6
20060501,7,4.2,12.0,0.92,1.007,1.22,0.37,2.4,3.2,10.5,7.9
20060502,2,3.0,9.0,0.76,1.0121,2.39,0.0,9.9,3.4,18.4,12.4
20060503,4,3.0,7.0,0.68,1.0157,2.19,0.0,8.4,11.8,24.6,17.6
20060504,4,3.8,11.0,0.55,1.0175,2.38,0.0,9.7,12.3,26.3,20.2
20060505,4,2.8,8.0,0.58,1.0194,2.22,0.0,8.5,12.7,25.3,19.2
20060506,2,3.4,11.0,0.52,1.02,2.58,0.0,11.0,11.2,24.1,18.3
20060507,4,5.0,13.0,0.41,1.0177,1.8,0.0,5.6,11.5,24.2,18.7
20060508,4,5.3,16.0,0.5,1.0145,2.31,0.0,8.9,12.9,25.0,18.0
20060509,3,3.8,12.0,0.47,1.0152,2.78,0.0,12.2,12.5,25.0,19.0
20060510,0,2.4,8.0,0.52,1.0174,3.06,0.0,14.2,9.8,25.4,17.8
20060511,1,2.2,6.0,0.46,1.0171,2.99,0.0,13.6,8.7,25.8,18.9
20060512,1,1.8,8.0,0.6,1.0145,2.78,0.0,12.0,8.3,24.4,17.3
20060513,4,2.3,9.0,0.7,1.0151,2.36,0.0,9.0,9.1,21.9,15.6
20060514,5,2.8,7.0,0.63,1.0222,2.51,0.0,10.0,9.2,17.7,12.9
20060515,7,3.4,10.0,0.68,1.0155,1.2,0.04,1.9,8.0,21.5,15.2
20060516,8,2.9,9.0,0.81,1.015,1.32,0.02,2.5,12.6,18.4,14.8
20060517,6,2.5,7.0,0.77,1.0167,1.74,0.17,4.8,10.3,21.2,16.2
20060518,7,4.5,13.0,0.79,1.0086,1.76,1.02,4.9,12.0,18.8,15.7
20060519,8,6.8,17.0,0.86,1.0039,1.09,0.76,1.3,10.4,14.7,12.7
20060520,8,5.6,16.0,0.84,0.994,1.28,1.06,2.2,11.1,15.5,12.5
20060521,8,3.8,11.0,0.86,1.001,1.19,0.58,1.7,10.6,17.6,13.8
20060522,7,6.3,18.0,0.78,0.9971,1.88,0.54,5.5,12.1,20.3,14.7
20060523,5,4.0,16.0,0.8,1.0133,1.92,0.38,5.7,8.0,14.1,10.3
20060524,7,5.3,17.0,0.86,1.0163,1.8,0.89,5.0,7.5,14.4,10.4
20060525,7,2.9,10.0,0.91,1.0163,1.32,0.38,2.3,5.5,14.3,10.2
20060526,8,3.1,11.0,0.95,1.0165,0.87,1.54,0.3,5.4,14.6,12.1
20060527,8,3.5,9.0,0.94,1.0178,0.76,0.45,0.0,12.9,15.4,14.1
20060528,7,4.0,14.0,0.74,1.0175,2.13,0.25,6.9,11.7,15.1,13.0
20060529,7,3.5,12.0,0.77,1.0118,2.07,0.3,6.5,7.3,15.0,11.1
20060530,5,3.4,11.0,0.79,1.014,2.49,0.24,9.2,5.2,13.1,8.7
20060531,8,3.7,11.0,0.78,1.0196,0.85,0.03,0.2,7.1,12.0,10.1
20060601,8,3.6,11.0,0.69,1.0246,1.57,0.04,3.0,8.1,13.3,10.1
20060602,6,2.1,7.0,0.72,1.0301,2.93,0.0,11.8,5.8,18.0,12.3
20060603,6,2.6,9.0,0.75,1.0276,1.97,0.0,5.2,9.5,20.4,14.1
20060604,5,2.6,8.0,0.68,1.0256,2.4,0.0,7.9,7.9,17.6,12.7
20060605,6,3.0,10.0,0.7,1.0251,2.08,0.0,5.8,6.4,15.0,11.6
20060606,4,2.5,7.0,0.73,1.0287,2.58,0.0,9.1,6.9,17.9,12.4
20060607,2,1.5,5.0,0.73,1.0277,2.85,0.0,11.1,5.3,20.3,13.7
20060608,0,1.9,6.0,0.64,1.0274,3.29,0.0,14.5,7.0,23.4,16.6
20060609,0,2.3,8.0,0.64,1.0249,3.32,0.0,14.7,9.4,25.6,19.1
