DATE,ROMA_cloud_cover,ROMA_humidity,ROMA_pressure,ROMA_global_radiation,ROMA_sunshine,ROMA_temp_min,ROMA_temp_max,ROMA_temp_mean
20060713,1,0.63,1.0155,2.78,12.0,20.6,33.2,26.9
20060714,1,0.7,1.0164,2.86,12.4,20.6,32.6,26.6
20060715,2,0.66,1.0176,2.46,9.8,22.2,33.8,28.0
20060716,1,0.68,1.018,2.66,11.9,20.6,32.2,26.4
20060717,1,0.54,1.0184,3.04,12.7,20.2,31.4,25.8
20060718,1,0.67,1.0187,2.84,13.0,19.2,31.0,25.1
20060719,0,0.69,1.02,2.95,12.5,19.0,31.0,25.0
20060720,0,0.65,1.0192,2.91,12.5,19.4,34.2,26.8
20060721,0,0.63,1.0175,2.88,12.2,20.2,35.8,28.0
20060722,1,0.66,1.0153,2.85,12.7,20.8,35.2,28.0
20060723,3,0.7,1.0146,2.58,9.8,21.8,33.4,27.6
20060724,3,0.66,1.0154,2.31,9.0,22.8,34.6,28.7
20060725,2,0.57,1.0152,2.86,12.3,19.8,35.0,27.4
20060726,2,0.64,1.0152,2.76,11.5,20.4,34.4,27.4
20060727,2,0.62,1.015,2.75,11.9,22.0,35.2,28.6
20060728,0,0.64,1.0117,2.77,12.2,23.6,34.8,29.2
20060729,4,0.67,1.0081,1.83,6.9,22.6,33.0,27.8
20060730,1,0.59,1.0097,2.76,11.6,19.8,33.8,26.8
20060731,1,0.68,1.0121,2.72,12.2,22.0,34.6,28.3
20060801,3,0.68,1.0112,2.72,11.0,24.2,32.6,28.4
20060802,3,0.69,1.007,2.79,12.0,23.8,31.4,27.6
20060803,4,0.78,1.0047,2.45,10.0,22.0,29.0,25.5
20060804,4,0.63,1.0041,2.69,12.0,21.0,29.2,25.1
20060805,2,0.55,1.008,2.77,12.2,18.2,30.8,24.5
20060806,4,0.64,1.0107,1.8,7.4,16.8,29.8,23.3
20060807,3,0.68,1.01,2.82,11.8,15.6,29.4,22.5
20060808,3,0.71,1.0084,2.34,11.2,18.4,29.4,23.9
20060809,6,0.72,1.0071,1.2,2.0,17.0,27.0,22.0
20060810,2,0.66,1.007,2.77,11.8,16.0,30.2,23.1
20060811,3,0.68,1.0086,2.3,10.9,19.4,27.4,23.4
20060812,5,0.7,1.007,2.11,8.0,21.0,26.4,23.7
20060813,5,0.64,1.0084,2.11,9.5,19.2,25.4,22.3
20060814,3,0.65,1.0133,2.72,11.9,19.4,27.4,23.4
20060815,4,0.66,1.0151,2.21,10.5,18.4,29.6,24.0
20060816,2,0.6,1.0113,2.49,10.6,17.8,32.0,24.9
20060817,5,0.67,1.0117,1.61,6.4,21.6,32.0,26.8
20060818,4,0.66,1.0143,2.1,8.6,21.4,33.8,27.6
20060819,3,0.54,1.0161,2.16,8.8,20.6,37.4,29.0
20060820,4,0.64,1.0183,2.09,8.6,23.6,36.6,30.1
20060821,3,0.65,1.0155,2.34,8.9,20.8,32.6,26.7
20060822,0,0.74,1.0149,2.6,11.6,18.2,30.0,24.1
20060823,2,0.76,1.0142,2.43,11.4,18.4,29.2,23.8
20060824,4,0.72,1.0128,2.42,10.0,19.8,29.4,24.6
20060825,4,0.7,1.0094,1.9,8.0,17.6,27.2,22.4
20060826,2,0.7,1.0093,2.43,9.6,15.0,28.4,21.7
20060827,3,0.76,1.0099,1.6,6.4,18.0,26.8,22.4
20060828,3,0.7,1.0122,2.24,9.4,16.8,27.6,22.2
20060829,4,0.76,1.0084,2.09,8.2,19.0,26.2,22.6
20060830,3,0.58,1.0094,2.07,7.4,17.4,27.0,22.2
20060831,1,0.52,1.0196,2.56,10.6,12.6,28.6,20.6
20060901,0,0.57,1.0203,2.47,11.1,13.8,28.6,21.2
20060902,0,0.57,1.0181,2.45,11.4,13.2,29.6,21.4
20060903,2,0.6,1.0206,2.36,11.0,14.0,30.2,22.1
20060904,0,0.68,1.0243,2.34,11.2,15.6,30.6,23.1
20060905,1,0.68,1.0212,2.24,10.1,18.0,32.2,25.1
20060906,1,0.67,1.0174,2.23,10.1,18.8,33.6,26.2
20060907,3,0.62,1.0154,2.15,10.0,19.2,34.0,26.6
20060908,3,0.66,1.0151,2.17,10.2,18.8,31.2,25.0
20060909,6,0.68,1.0177,0.57,0.4,20.6,29.4,25.0
20060910,1,0.65,1.0207,1.91,9.3,17.0,30.2,23.6
20060911,3,0.66,1.0211,2.04,9.8,18.4,30.4,24.4
20060912,2,0.69,1.0189,2.01,9.8,18.8,30.0,24.4
20060913,2,0.64,1.0185,1.99,9.8,17.8,30.8,24.3
20060914,5,0.78,1.0129,0.63,0.0,18.2,27.6,22.9
20060915,6,0.77,1.0075,1.77,8.4,20.0,27.8,23.9
20060916,6,0.88,1.0082,0.36,0.0,16.4,22.2,19.3
20060917,7,0.8,1.0095,1.06,1.4,16.4,23.8,20.1
20060918,4,0.78,1.0104,1.5,8.6,15.2,24.2,19.7
20060919,2,0.72,1.012,2.02,10.2,15.4,26.8,21.1
20060920,1,0.7,1.0159,2.02,9.7,14.8,27.4,21.1
20060921,1,0.74,1.0171,1.87,9.8,16.2,27.2,21.7
20060922,1,0.74,1.0154,1.93,10.0,16.8,27.2,22.0
20060923,3,0.72,1.013,1.77,9.5,15.2,26.8,21.0
20060924,3,0.71,1.0142,1.79,9.9,16.0,26.6,21.3
20060925,6,0.76,1.0097,0.32,0.2,16.0,23.2,19.6
20060926,6,0.82,1.0023,0.86,0.4,16.0,21.2,18.6
20060927,3,0.65,1.0053,1.84,10.4,15.2,26.6,20.9
20060928,2,0.74,1.0099,1.58,8.0,15.0,25.4,20.2
20060929,3,0.72,1.0142,1.52,7.0,15.2,26.0,20.6
20060930,2,0.71,1.0179,1.65,8.5,14.6,26.0,20.3
20061001,3,0.8,1.02,1.57,9.8,15.0,25.2,20.1
20061002,1,0.73,1.0197,1.71,10.0,15.4,25.4,20.4
20061003,2,0.76,1.0146,1.75,9.0,16.8,27.2,22.0
20061004,6,0.74,1.0122,0.62,1.9,17.6,23.6,20.6
20061005,3,0.72,1.0158,1.7,9.8,15.0,23.0,19.0
20061006,1,0.72,1.0183,1.67,10.0,11.8,24.4,18.1
20061007,3,0.7,1.0158,1.58,8.0,10.8,23.0,16.9
20061008,2,0.7,1.0164,1.51,8.4,12.8,24.2,18.5
20061009,1,0.68,1.0189,1.7,10.0,10.4,23.2,16.8
20061010,0,0.71,1.0185,1.63,9.6,10.6,24.2,17.4
20061011,1,0.78,1.0169,1.51,9.7,11.2,24.0,17.6
20061012,1,0.78,1.019,1.4,8.7,11.6,24.2,17.9
20061013,1,0.74,1.022,1.36,8.2,12.2,24.6,18.4
20061014,4,0.77,1.0206,1.07,4.0,11.6,22.2,16.9
20061015,4,0.63,1.0183,1.09,3.9,12.4,23.4,17.9
20061016,1,0.73,1.0166,1.42,9.6,10.0,22.6,16.3
20061017,1,0.67,1.0185,1.4,9.0,9.8,20.4,15.1
20061018,3,0.7,1.0176,1.43,9.2,7.2,20.4,13.8
20061019,6,0.8,1.012,0.52,0.7,10.0,18.2,14.1
20061020,6,0.84,1.0085,0.75,1.8,15.0,20.6,17.8
20061021,5,0.82,1.01,0.85,0.3,13.6,22.2,17.9
20061022,6,0.82,1.0131,1.05,4.3,16.8,22.6,19.7
20061023,3,0.81,1.015,1.32,8.8,14.2,24.0,19.1
20061024,3,0.71,1.0131,0.86,4.5,16.2,25.2,20.7
20061025,2,0.75,1.0165,1.37,8.8,14.2,25.0,19.6
20061026,0,0.72,1.0202,1.29,8.7,13.0,26.4,19.7
20061027,0,0.66,1.0238,1.31,8.9,12.6,27.0,19.8
20061028,1,0.71,1.0221,1.26,8.4,11.8,25.8,18.8
20061029,2,0.8,1.0153,1.14,6.9,12.8,23.4,18.1
20061030,4,0.77,1.0126,1.1,7.1,11.8,23.6,17.7
20061031,2,0.66,1.0161,1.28,9.0,8.8,21.4,15.1
20061101,6,0.87,1.0098,0.57,1.9,4.4,20.6,12.5
20061102,3,0.62,1.0104,1.05,6.3,6.8,17.2,12.0
20061103,0,0.43,1.0228,1.29,8.5,2.2,13.0,7.6
20061104,0,0.56,1.0293,1.21,8.2,0.0,13.0,6.5
20061105,5,0.74,1.0302,0.5,2.0,2.6,14.8,8.7
20061106,3,0.74,1.0266,1.04,7.6,5.0,17.6,11.3
20061107,2,0.75,1.0276,1.1,8.3,5.8,18.2,12.0
20061108,0,0.78,1.0305,1.1,8.6,5.4,18.2,11.8
20061109,3,0.82,1.0282,0.82,6.9,8.8,19.8,14.3
20061110,3,0.73,1.0248,0.94,6.4,9.0,19.8,14.4
20061111,2,0.64,1.0275,1.09,8.7,2.4,16.2,9.3
20061112,5,0.86,1.0144,0.2,0.0,8.2,15.0,11.6
20061113,5,0.78,1.0138,0.75,6.7,6.8,18.2,12.5
20061114,1,0.72,1.021,0.95,8.2,6.4,19.4,12.9
20061115,1,0.7,1.0246,0.94,8.1,6.6,19.6,13.1
20061116,3,0.8,1.0232,0.73,5.5,8.0,19.4,13.7
20061117,3,0.72,1.0212,0.97,7.2,11.6,20.0,15.8
20061118,5,0.78,1.0207,0.77,4.5,11.8,20.4,16.1
20061119,1,0.75,1.0242,0.97,8.5,8.0,18.4,13.2
20061120,5,0.82,1.0197,0.47,3.4,10.6,18.4,14.5
20061121,5,0.67,1.0114,0.7,5.0,12.2,17.4,14.8
20061122,5,0.77,0.9979,0.59,4.2,7.6,16.4,12.0
20061123,1,0.72,1.0075,0.96,8.0,5.0,16.0,10.5
20061124,5,0.75,1.0163,0.43,3.3,7.0,15.0,11.0
20061125,3,0.79,1.0209,0.89,8.2,10.0,19.4,14.7
20061126,0,0.79,1.0239,0.91,8.4,7.8,18.2,13.0
20061127,1,0.8,1.0258,0.84,7.3,5.8,17.0,11.4
20061128,3,0.84,1.0251,0.77,6.1,5.0,15.6,10.3
20061129,1,0.82,1.0252,0.85,8.3,4.8,15.0,9.9
20061130,1,0.82,1.0286,0.81,7.8,4.8,14.6,9.7
20061201,3,0.8,1.0307,0.61,6.2,6.4,15.0,10.7
20061202,2,0.76,1.0281,0.65,6.2,4.8,14.8,9.8
20061203,3,0.81,1.0243,0.7,5.5,3.8,15.0,9.4
20061204,6,0.84,1.0196,0.53,3.8,8.2,17.0,12.6
20061205,4,0.8,1.0187,0.78,7.2,9.4,19.2,14.3
20061206,5,0.78,1.0154,0.85,7.2,12.2,18.8,15.5
20061207,4,0.75,1.013,0.5,4.0,11.8,18.8,15.3
20061208,4,0.78,1.0139,0.61,5.8,9.4,17.2,13.3
20061209,5,0.74,1.0122,0.45,3.2,11.0,15.0,13.0
20061210,6,0.76,1.025,0.36,1.2,8.4,15.4,11.9
20061211,4,0.78,1.0274,0.55,4.0,6.2,14.0,10.1
20061212,0,0.78,1.0254,0.92,8.4,2.8,11.0,6.9
20061213,3,0.76,1.0272,0.72,6.1,2.4,12.6,7.5
20061214,4,0.78,1.0307,0.33,1.2,1.8,12.2,7.0
20061215,3,0.82,1.0322,0.59,5.0,6.6,15.4,11.0
20061216,4,0.84,1.0294,0.41,1.0,7.0,13.8,10.4
20061217,7,0.9,1.0239,0.14,0.0,8.4,12.8,10.6
20061218,8,0.89,1.0147,0.45,0.7,9.8,14.4,12.1
20061219,7,0.84,1.0139,0.39,1.2,7.4,12.2,9.8
20061220,2,0.74,1.0228,0.86,7.6,3.0,12.2,7.6
20061221,5,0.71,1.0238,0.59,2.5,3.2,11.2,7.2
20061222,5,0.57,1.0253,0.63,3.2,5.8,13.8,9.8
20061223,2,0.62,1.0295,0.65,3.9,3.8,12.2,8.0
20061224,4,0.72,1.0266,0.79,6.5,3.0,11.8,7.4
20061225,0,0.68,1.0226,0.88,8.4,0.8,12.2,6.5
20061226,1,0.72,1.0279,0.88,8.1,2.8,13.0,7.9
20061227,6,0.77,1.0324,0.55,4.4,6.0,12.2,9.1
20061228,4,0.71,1.0314,0.79,7.0,5.0,13.4,9.2
20061229,3,0.8,1.0308,0.64,3.9,1.8,14.0,7.9
20061230,2,0.74,1.0351,0.84,7.4,2.6,13.6,8.1
20061231,5,0.83,1.0391,0.57,3.2,3.4,13.4,8.4
20070101,7,0.84,1.0327,0.45,2.2,6.4,15.4,10.9
20070102,5,0.67,1.0189,0.64,4.4,3.4,14.6,9.0
20070103,1,0.5,1.0237,0.9,7.9,2.6,12.6,7.6
20070104,5,0.75,1.0255,0.28,0.6,-1.0,12.2,5.6
20070105,4,0.81,1.019,0.82,6.7,7.0,14.0,10.5
20070106,2,0.8,1.0276,0.17,0.0,3.0,15.0,9.0
20070107,5,0.82,1.0268,0.48,2.4,6.0,14.6,10.3
20070108,7,0.86,1.0228,0.33,1.0,9.0,14.6,11.8
20070109,2,0.82,1.0241,0.93,8.0,4.8,14.6,9.7
20070110,2,0.85,1.0295,0.93,7.9,3.8,15.0,9.4
20070111,7,0.9,1.0295,0.18,0.0,6.4,13.4,9.9
20070112,3,0.73,1.0225,0.95,8.0,8.0,16.4,12.2
20070113,1,0.83,1.0276,0.94,7.8,3.8,15.0,9.4
20070114,6,0.85,1.0284,0.23,0.2,6.0,14.4,10.2
20070115,5,0.82,1.0288,0.38,1.3,7.8,14.6,11.2
20070116,5,0.84,1.0287,0.23,0.2,4.8,14.0,9.4
20070117,7,0.86,1.0269,0.42,1.6,10.0,15.2,12.6
20070118,6,0.86,1.0272,0.76,5.1,6.2,15.2,10.7
20070119,5,0.78,1.0202,0.98,7.8,9.0,17.6,13.3
20070120,2,0.82,1.0231,0.88,6.5,6.8,17.0,11.9
20070121,4,0.84,1.0203,0.35,0.9,7.8,15.2,11.5
20070122,2,0.82,1.0156,1.02,8.1,6.2,16.8,11.5
20070123,6,0.8,1.006,0.34,0.8,9.2,15.2,12.2
20070124,6,0.71,1.001,0.47,1.8,6.0,9.8,7.9
20070125,7,0.8,1.0095,0.44,1.5,3.8,8.4,6.1
20070126,5,0.82,1.0149,0.59,2.8,2.8,11.2,7.0
20070127,2,0.81,1.0192,0.84,5.4,2.0,9.0,5.5
20070128,2,0.72,1.0299,1.02,7.4,-1.4,12.0,5.3
20070129,4,0.79,1.0223,0.33,0.6,2.2,11.8,7.0
20070130,1,0.72,1.0213,1.15,8.8,2.0,14.0,8.0
20070131,2,0.72,1.0233,1.04,7.4,1.8,15.0,8.4
20070201,5,0.85,1.0207,0.47,1.5,5.6,15.0,10.3
20070202,3,0.72,1.0249,1.1,7.9,5.0,15.0,10.0
20070203,2,0.66,1.0234,1.21,9.0,1.8,14.2,8.0
20070204,1,0.57,1.0228,1.26,9.5,2.6,13.6,8.1
20070205,0,0.57,1.0221,1.26,9.4,0.6,13.2,6.9
20070206,6,0.74,1.012,0.62,2.5,0.6,12.6,6.6
20070207,6,0.82,1.0068,0.93,5.4,5.6,14.6,10.1
20070208,5,0.78,1.009,1.11,7.3,8.0,14.8,11.4
20070209,7,0.84,1.0055,0.24,0.0,9.6,12.2,10.9
20070210,8,0.92,1.0053,0.24,0.0,8.6,10.0,9.3
20070211,4,0.8,1.0106,1.06,6.4,5.0,14.8,9.9
20070212,5,0.82,1.0105,0.25,0.0,3.6,13.8,8.7
20070213,5,0.74,1.0065,1.04,6.0,7.0,15.8,11.4
20070214,3,0.78,1.016,1.1,6.5,2.8,15.2,9.0
20070215,5,0.87,1.0121,0.4,0.6,7.0,13.4,10.2
20070216,0,0.72,1.0181,1.43,9.8,3.4,16.0,9.7
20070217,6,0.77,1.02,0.48,1.0,5.2,12.2,8.7
20070218,7,0.8,1.0173,0.53,1.3,5.0,10.2,7.6
20070219,7,0.8,1.0111,0.87,3.9,7.8,14.6,11.2
20070220,7,0.86,1.0085,0.58,1.6,6.8,13.6,10.2
20070221,6,0.84,1.0154,0.54,1.3,8.0,17.2,12.6
20070222,3,0.82,1.0152,1.38,8.4,4.8,15.0,9.9
20070223,4,0.79,1.0128,0.74,2.6,5.0,14.8,9.9
20070224,7,0.8,1.0133,0.28,0.0,8.2,14.0,11.1
20070225,6,0.82,1.0139,0.44,0.6,7.4,14.0,10.7
20070226,6,0.68,1.0078,1.23,6.5,7.4,16.0,11.7
20070227,1,0.6,1.0124,1.64,10.4,5.6,16.8,11.2
20070228,6,0.86,1.0153,0.3,0.0,5.0,13.4,9.2
20070301,7,0.78,1.013,0.86,2.7,11.0,15.6,13.3
20070302,6,0.78,1.0123,0.38,0.1,8.6,16.0,12.3
20070303,5,0.82,1.0153,0.6,1.0,6.2,15.4,10.8
20070304,2,0.73,1.019,1.69,9.6,7.4,19.6,13.5
20070305,4,0.79,1.0226,1.4,6.7,7.6,18.2,12.9
20070306,6,0.78,1.022,1.48,7.3,9.4,18.4,13.9
20070307,7,0.79,1.0121,0.64,1.1,8.2,15.0,11.6
20070308,5,0.76,1.0089,0.63,1.0,7.8,15.6,11.7
20070309,3,0.66,1.0161,1.76,9.5,6.0,19.4,12.7
20070310,4,0.64,1.0157,0.92,2.6,5.8,16.8,11.3
20070311,5,0.54,1.0199,1.14,4.1,8.2,17.4,12.8
20070312,2,0.6,1.022,1.63,8.0,6.0,18.6,12.3
20070313,1,0.75,1.023,1.84,9.7,5.6,18.0,11.8
20070314,0,0.66,1.024,1.88,10.0,5.4,18.2,11.8
20070315,1,0.69,1.0245,1.94,10.4,6.6,19.0,12.8
20070316,1,0.76,1.0226,1.93,10.2,5.8,18.2,12.0
20070317,3,0.76,1.0216,1.89,9.7,7.8,17.4,12.6
20070318,5,0.76,1.0175,1.84,9.1,7.2,16.4,11.8
20070319,8,0.8,0.9986,0.39,0.0,8.8,14.6,11.7
20070320,7,0.72,0.9872,1.27,4.4,3.0,10.8,6.9
20070321,7,0.73,0.9926,1.02,2.7,2.8,10.2,6.5
20070322,6,0.7,0.9997,0.81,1.5,3.2,12.0,7.6
20070323,3,0.62,1.0027,1.93,9.3,1.2,13.4,7.3
20070324,7,0.8,1.0044,0.41,0.0,5.6,10.4,8.0
20070325,6,0.76,1.0088,1.74,7.5,5.6,12.6,9.1
20070326,3,0.68,1.0144,2.11,10.5,3.2,15.0,9.1
20070327,4,0.7,1.0141,1.87,8.4,3.8,15.0,9.4
20070328,5,0.72,1.0152,1.5,5.5,2.6,14.8,8.7
20070329,7,0.72,1.0131,0.56,0.3,8.4,15.8,12.1
20070330,7,0.78,1.0083,0.78,1.1,8.0,15.4,11.7
20070331,3,0.74,1.0157,2.18,10.5,5.2,16.4,10.8
20070401,3,0.74,1.0236,2.06,9.4,6.2,17.8,12.0
20070402,4,0.67,1.0227,1.85,7.7,7.6,20.4,14.0
20070403,7,0.75,1.0111,0.93,1.7,7.6,16.4,12.0
20070404,8,0.77,0.9995,0.51,0.1,9.4,15.2,12.3
20070405,5,0.7,1.0094,1.72,6.5,7.2,19.4,13.3
20070406,1,0.7,1.0175,2.34,11.2,6.4,19.4,12.9
20070407,3,0.74,1.0201,2.23,10.2,7.8,18.6,13.2
20070408,4,0.7,1.0198,2.05,8.7,9.0,19.0,14.0
20070409,1,0.68,1.0204,2.43,11.6,6.6,20.4,13.5
20070410,3,0.72,1.0205,1.84,7.0,8.0,19.4,13.7
20070411,1,0.68,1.0206,2.33,10.6,8.0,21.4,14.7
20070412,2,0.58,1.0197,2.21,9.6,9.8,23.4,16.6
20070413,7,0.63,1.0178,1.03,1.9,12.6,22.2,17.4
20070414,7,0.79,1.0173,0.48,0.0,11.8,16.8,14.3
20070415,4,0.66,1.0172,2.33,10.3,11.2,23.0,17.1
20070416,2,0.59,1.0148,2.2,9.2,9.4,25.2,17.3
20070417,2,0.74,1.0157,2.2,9.1,9.8,21.6,15.7
20070418,1,0.72,1.018,2.48,11.2,8.8,21.4,15.1
20070419,2,0.72,1.0166,2.53,11.5,10.0,22.2,16.1
20070420,3,0.67,1.0149,2.35,10.0,10.4,24.6,17.5
20070421,1,0.64,1.0161,2.6,11.9,11.6,25.8,18.7
20070422,1,0.66,1.0198,2.61,11.9,12.6,25.2,18.9
20070423,2,0.7,1.0222,2.63,12.0,11.8,25.2,18.5
20070424,1,0.62,1.0192,2.66,12.1,11.6,25.8,18.7
20070425,3,0.7,1.0138,2.14,8.2,11.6,24.6,18.1
20070426,4,0.76,1.0158,1.96,6.9,12.4,20.8,16.6
20070427,1,0.66,1.0194,2.49,10.6,9.8,22.8,16.3
20070428,2,0.76,1.0206,1.96,6.8,10.0,21.0,15.5
20070429,4,0.71,1.0167,2.22,8.5,11.8,22.6,17.2
20070430,7,0.74,1.0105,1.02,1.5,13.4,19.4,16.4
20070501,6,0.69,1.0098,1.52,4.2,12.4,21.2,16.8
20070502,6,0.74,1.0144,1.25,2.7,12.2,20.6,16.4
20070503,7,0.8,1.0126,1.5,4.0,12.8,21.0,16.9
20070504,7,0.76,1.0073,1.56,4.3,12.4,19.4,15.9
20070505,5,0.7,1.0068,1.85,6.0,11.6,20.2,15.9
20070506,4,0.76,1.0087,1.96,6.7,11.2,20.8,16.0
20070507,3,0.74,1.0135,1.89,6.2,9.6,22.0,15.8
20070508,2,0.68,1.0168,2.78,12.2,9.6,24.0,16.8
20070509,3,0.7,1.0175,2.81,12.4,11.4,23.8,17.6
20070510,2,0.79,1.0171,2.79,12.2,11.8,24.8,18.3
20070511,4,0.78,1.0165,2.3,8.7,14.4,24.4,19.4
20070512,2,0.76,1.016,2.77,12.0,13.0,24.2,18.6
20070513,1,0.74,1.0173,2.85,12.5,13.6,26.4,20.0
20070514,0,0.66,1.0157,2.84,12.4,13.6,27.6,20.6
20070515,5,0.74,1.0145,2.42,9.4,14.0,21.4,17.7
20070516,4,0.66,1.014,2.34,8.8,12.6,22.0,17.3
20070517,3,0.69,1.01,2.5,9.9,10.6,22.2,16.4
20070518,2,0.6,1.0089,2.58,10.4,11.2,24.0,17.6
20070519,1,0.58,1.0126,2.87,12.4,10.8,24.2,17.5
20070520,1,0.71,1.0137,2.84,12.2,10.8,24.2,17.5
20070521,1,0.66,1.0158,2.85,12.2,13.4,27.4,20.4
20070522,1,0.66,1.0146,2.81,11.9,14.4,29.6,22.0
20070523,2,0.63,1.0123,2.8,11.8,16.6,31.8,24.2
20070524,1,0.57,1.0122,2.72,11.2,16.8,31.6,24.2
20070525,1,0.7,1.0116,2.89,12.4,17.6,29.4,23.5
20070526,4,0.64,1.0086,1.79,5.2,16.2,28.0,22.1
20070527,4,0.72,1.0039,1.63,4.3,16.4,25.8,21.1
20070528,4,0.74,0.9998,2.15,7.3,13.2,22.6,17.9
20070529,6,0.74,1.0028,0.8,0.5,11.4,17.6,14.5
20070530,4,0.74,1.0111,2.46,9.3,11.2,20.8,16.0
20070531,3,0.7,1.016,2.88,12.2,12.0,21.6,16.8
20070601,5,0.66,1.0144,1.92,6.4,13.8,24.4,19.1
20070602,5,0.64,1.014,2.62,11.0,14.0,22.0,18.0
20070603,7,0.84,1.014,0.3,0.0,13.4,18.4,15.9
20070604,4,0.66,1.0144,2.38,9.3,12.0,27.8,19.9
20070605,3,0.63,1.0098,2.73,11.8,14.8,27.2,21.0
20070606,4,0.78,1.0108,2.73,11.8,15.2,24.0,19.6
20070607,3,0.64,1.0131,2.83,12.5,13.4,26.6,20.0
20070608,4,0.63,1.0141,1.81,5.7,14.8,27.2,21.0
20070609,1,0.72,1.0153,2.83,12.5,14.0,27.4,20.7
20070610,2,0.71,1.0154,2.74,11.8,16.8,27.4,22.1
20070611,2,0.68,1.0146,2.79,12.2,17.4,29.0,23.2
20070612,3,0.67,1.0125,2.6,10.8,15.8,27.4,21.6
20070613,2,0.73,1.011,2.82,12.4,16.0,27.2,21.6
20070614,2,0.64,1.0122,2.81,12.3,17.0,30.2,23.6
20070615,5,0.62,1.0114,2.19,8.0,18.0,28.4,23.2
20070616,5,0.72,1.0119,2.46,9.8,19.0,27.4,23.2
20070617,4,0.56,1.0146,2.72,11.6,18.4,28.8,23.6
20070618,1,0.6,1.0153,2.8,12.2,16.6,32.2,24.4
20070619,3,0.52,1.0136,2.24,8.3,19.2,34.8,27.0
20070620,1,0.66,1.0126,2.74,11.8,19.8,34.4,27.1
20070621,1,0.69,1.0137,2.77,12.0,18.8,31.4,25.1
20070622,4,0.66,1.0139,2.46,9.8,18.8,31.4,25.1
20070623,3,0.66,1.0142,2.72,11.6,20.2,28.8,24.5
20070624,4,0.59,1.016,2.18,7.9,18.4,33.4,25.9
20070625,3,0.61,1.0107,2.7,11.5,24.0,36.4,30.2
20070626,5,0.72,1.008,1.54,4.2,19.4,31.4,25.4
20070627,3,0.62,1.0085,2.63,11.0,18.6,26.6,22.6
20070628,1,0.68,1.0131,2.86,12.7,16.8,26.8,21.8
20070629,2,0.66,1.0164,2.76,12.0,16.4,27.6,22.0
20070630,2,0.63,1.0164,2.83,12.5,16.0,29.2,22.6
20070701,2,0.74,1.0154,2.73,11.8,17.6,28.8,23.2
20070702,3,0.64,1.0129,1.89,6.2,17.0,29.4,23.2
20070703,3,0.6,1.0124,2.67,10.7,16.8,28.4,22.6
20070704,4,0.73,1.0106,1.89,8.0,18.6,26.6,22.6
20070705,1,0.57,1.0115,2.95,12.6,14.8,28.2,21.5
20070706,1,0.59,1.0149,2.96,12.5,14.0,28.6,21.3
20070707,0,0.64,1.0174,2.97,12.0,14.8,29.0,21.9
20070708,0,0.64,1.0176,2.94,12.7,15.2,29.8,22.5
20070709,0,0.59,1.0138,2.82,12.4,17.2,31.4,24.3
20070710,3,0.67,1.0097,2.63,12.0,16.8,27.0,21.9
20070711,2,0.64,1.0113,2.5,10.6,15.0,26.2,20.6
20070712,1,0.54,1.0157,2.92,12.5,14.0,28.6,21.3
20070713,0,0.49,1.0194,2.81,13.0,15.8,30.6,23.2
20070714,0,0.46,1.02,2.89,12.4,16.0,32.0,24.0
20070715,0,0.46,1.0196,2.83,12.4,17.6,34.0,25.8
20070716,0,0.49,1.0196,2.8,12.5,19.8,35.0,27.4
20070717,0,0.55,1.0184,2.72,12.3,19.6,35.0,27.3
20070718,0,0.5,1.0164,2.69,12.5,20.2,36.0,28.1
20070719,0,0.46,1.0146,2.69,12.4,20.8,36.4,28.6
20070720,0,0.48,1.0143,2.76,12.5,19.4,36.4,27.9
20070721,0,0.46,1.0141,2.64,11.4,20.2,35.6,27.9
20070722,1,0.66,1.0131,2.56,11.6,21.8,34.2,28.0
20070723,1,0.61,1.0105,2.44,11.0,20.4,37.0,28.7
20070724,1,0.56,1.0082,2.5,11.6,22.6,35.8,29.2
20070725,0,0.6,1.0108,2.73,12.6,20.2,32.4,26.3
20070726,1,0.68,1.0125,2.25,12.4,20.6,32.4,26.5
20070727,0,0.6,1.014,2.54,12.8,20.6,34.4,27.5
20070728,0,0.58,1.0133,2.61,12.6,20.0,35.2,27.6
20070729,0,0.68,1.0106,2.62,12.5,20.2,32.2,26.2
20070730,1,0.76,1.0074,2.62,12.5,20.6,30.0,25.3
20070731,3,0.61,1.0082,1.69,9.5,19.8,30.0,24.9
20070801,0,0.44,1.0131,2.64,12.5,16.8,32.4,24.6
20070802,0,0.5,1.0142,2.57,12.3,17.2,33.0,25.1
20070803,2,0.6,1.0151,2.01,10.0,19.8,30.8,25.3
20070804,1,0.67,1.0148,2.11,10.3,19.2,30.6,24.9
20070805,0,0.44,1.0126,2.63,12.3,18.8,32.2,25.5
20070806,0,0.52,1.0108,2.54,12.4,17.0,31.6,24.3
20070807,1,0.64,1.0109,2.43,12.3,17.6,30.6,24.1
20070808,2,0.67,1.0109,2.39,12.0,18.8,30.0,24.4
20070809,2,0.64,1.0087,2.24,11.0,19.0,26.6,22.8
20070810,5,0.72,1.0068,1.21,5.5,15.8,23.6,19.7
20070811,4,0.71,1.0094,1.21,4.1,14.0,25.2,19.6
20070812,2,0.71,1.012,2.04,11.0,18.0,28.2,23.1
20070813,2,0.64,1.0129,2.23,11.0,17.6,30.0,23.8
20070814,1,0.67,1.0137,2.36,12.1,18.6,31.0,24.8
