DATE,HEATHROW_cloud_cover,HEATHROW_humidity,HEATHROW_pressure,HEATHROW_global_radiation,HEATHROW_precipitation,HEATHROW_sunshine,HEATHROW_temp_min,HEATHROW_temp_max,HEATHROW_temp_mean
20060104,5,0.86,1.0291,0.13,0.0,0.0,5.9,6.8,6.4
20060105,7,0.81,1.0214,0.24,0.0,1.1,2.4,3.8,3.1
20060106,8,0.81,1.0213,0.16,0.12,0.2,2.1,4.5,3.3
20060107,7,0.91,1.0242,0.13,0.06,0.0,0.8,4.2,2.5
20060108,8,0.9,1.0239,0.13,0.5,0.0,0.9,5.0,3.0
20060109,8,0.91,1.0254,0.14,0.0,0.0,4.1,7.1,5.6
20060110,8,0.84,1.0223,0.14,0.16,0.0,4.2,9.7,7.0
20060111,4,0.81,1.0216,0.39,0.0,3.4,7.0,10.3,8.6
20060112,4,0.86,1.0288,0.27,0.02,1.3,-2.5,7.2,2.4
20060113,7,0.79,1.0219,0.14,0.0,0.0,2.1,8.5,5.3
20060114,8,0.87,1.02,0.14,0.1,0.0,6.9,9.3,8.1
20060115,7,0.9,1.0156,0.2,0.02,0.4,6.5,10.1,8.3
20060116,8,0.9,1.009,0.15,0.42,0.0,5.6,9.5,7.6
20060117,6,0.89,1.0044,0.17,0.04,0.1,5.8,10.0,7.9
20060118,8,0.9,1.014,0.15,0.02,0.0,5.4,12.8,9.1
20060119,8,0.88,1.0189,0.16,0.06,0.0,7.7,11.2,9.4
20060120,4,0.78,1.0166,0.48,0.02,4.2,8.0,9.3,8.6
20060121,0,0.82,1.0279,0.54,0.0,5.2,2.2,9.9,6.0
20060122,3,0.83,1.0367,0.49,0.02,4.2,-0.9,7.1,3.1
20060123,7,0.78,1.036,0.17,0.0,0.0,0.6,3.5,2.0
20060124,0,0.79,1.031,0.56,0.0,5.2,-1.8,5.0,1.6
20060125,6,0.85,1.0266,0.33,0.0,1.4,-2.2,6.9,2.4
20060126,4,0.72,1.0266,0.52,0.0,4.1,-0.1,6.1,3.0
20060127,7,0.7,1.0253,0.49,0.0,3.6,0.7,5.5,3.1
20060128,2,0.65,1.0259,0.61,0.02,5.5,-0.8,7.0,3.1
20060129,2,0.7,1.0314,0.75,0.0,7.9,0.2,7.3,3.8
20060130,8,0.72,1.0319,0.19,0.0,0.0,1.3,6.4,3.8
20060131,6,0.8,1.0274,0.46,0.0,2.7,3.7,6.5,5.1
20060201,8,0.84,1.0235,0.19,0.0,0.0,1.0,2.0,1.5
20060202,8,0.79,1.0231,0.2,0.0,0.0,-1.3,0.2,-0.6
20060203,8,0.82,1.0248,0.2,0.0,0.0,-2.1,3.6,-0.3
20060204,6,0.81,1.0296,0.2,0.0,0.0,-1.6,5.7,2.0
20060205,6,0.9,1.0328,0.49,0.0,2.6,0.2,8.9,4.6
20060206,8,0.76,1.03,0.21,0.0,0.0,0.3,8.2,4.2
20060207,8,0.75,1.0214,0.26,0.2,0.2,5.1,9.0,7.0
20060208,3,0.75,1.0103,0.65,0.0,4.5,3.4,9.2,6.3
20060209,2,0.65,1.0177,0.89,0.0,8.1,0.1,6.3,3.2
20060210,2,0.66,1.0247,0.78,0.0,6.1,-2.6,7.3,2.4
20060211,4,0.76,1.0272,0.44,0.6,1.5,-2.5,7.1,2.3
20060212,8,0.91,1.0225,0.24,0.44,0.0,0.5,9.1,4.8
20060213,7,0.87,1.0185,0.37,0.02,0.8,4.7,11.9,8.3
20060214,5,0.75,1.0126,0.54,1.04,2.4,6.1,11.5,8.8
20060215,6,0.8,0.9936,0.69,0.18,4.0,6.0,11.9,9.0
20060216,5,0.81,0.9854,0.7,0.1,4.1,5.4,9.0,7.2
20060217,5,0.76,0.9856,0.69,0.0,3.8,5.2,11.0,8.1
20060218,5,0.87,0.9918,0.43,0.02,1.0,0.6,8.9,4.8
20060219,8,0.92,0.9977,0.27,0.86,0.0,1.9,7.0,4.4
20060220,5,0.72,1.0113,0.36,0.02,0.4,4.6,7.3,6.0
20060221,6,0.78,1.0198,0.65,0.16,2.9,1.9,6.5,4.2
20060222,8,0.81,1.0253,0.28,0.0,0.0,2.8,3.7,3.2
20060223,8,0.83,1.0244,0.29,0.48,0.0,1.4,3.1,2.2
20060224,7,0.74,1.019,0.65,0.0,2.6,0.8,4.7,2.8
20060225,3,0.67,1.0189,1.19,0.0,9.1,0.6,7.4,4.0
20060226,7,0.67,1.024,0.61,0.0,2.0,2.0,7.0,4.5
20060227,8,0.72,1.0201,0.31,0.0,0.0,2.1,6.5,4.3
20060228,3,0.63,1.008,1.07,0.0,6.8,1.6,6.3,4.0
20060301,1,0.75,1.0065,1.12,0.0,6.1,-2.9,5.6,1.4
20060302,2,0.66,1.0018,1.28,0.0,7.7,-4.2,6.8,1.3
20060303,5,0.66,0.9982,1.02,0.0,4.8,-1.1,6.1,2.5
20060304,1,0.75,0.9997,1.38,0.0,8.5,-4.4,5.2,0.4
20060305,3,0.6,1.0098,1.28,0.0,7.2,-2.5,7.9,2.7
20060306,5,0.68,1.0192,1.06,0.0,4.7,-1.4,8.3,3.4
20060307,8,0.88,1.0147,0.38,0.86,0.0,2.3,10.5,6.4
20060308,8,0.94,0.9991,0.43,0.72,0.1,4.7,13.1,8.9
20060309,7,0.85,0.9981,0.59,0.38,0.8,8.1,11.6,9.8
20060310,7,0.75,1.0006,0.52,0.06,0.4,4.0,8.8,6.4
20060311,7,0.72,1.0178,0.66,0.0,1.1,3.5,5.9,4.7
20060312,8,0.57,1.03,0.62,0.0,0.8,-1.8,5.3,1.8
20060313,7,0.52,1.028,0.77,0.0,1.7,-1.1,5.1,2.0
20060314,8,0.73,1.0216,0.47,0.02,0.1,0.8,6.8,3.8
20060315,5,0.71,1.0229,1.27,0.0,5.5,3.6,10.1,6.8
20060316,8,0.75,1.0268,0.44,0.0,0.0,0.9,3.7,2.3
20060317,8,0.72,1.0259,0.55,0.0,0.3,1.4,6.4,3.5
20060318,6,0.71,1.0211,1.11,0.0,3.8,1.6,7.5,4.6
20060319,5,0.7,1.016,1.58,0.0,7.8,1.8,10.7,6.2
20060320,7,0.75,1.0128,0.46,0.0,0.0,2.3,6.3,4.3
20060321,8,0.64,1.0128,0.47,0.0,0.0,2.6,5.5,4.0
20060322,6,0.6,1.0132,1.5,0.0,6.6,-0.7,7.7,3.5
20060323,4,0.58,1.0077,1.65,0.24,7.8,-0.7,11.5,5.4
20060324,8,0.85,0.9931,0.65,0.28,0.5,4.6,14.3,9.4
20060325,7,0.84,1.0008,1.11,0.16,3.1,9.0,14.2,11.6
20060326,7,0.87,1.0032,0.55,0.22,0.1,10.8,14.6,12.7
20060327,7,0.75,0.9972,0.65,0.02,0.4,11.4,12.9,12.2
20060328,4,0.75,0.9986,1.41,0.48,5.1,7.8,14.4,11.1
20060329,7,0.79,1.0047,0.98,0.58,2.0,6.3,14.1,10.2
20060330,8,0.82,0.9974,0.85,0.0,1.2,8.7,15.2,12.0
20060331,7,0.75,1.0043,1.16,0.44,3.0,10.5,15.3,12.9
20060401,5,0.71,1.0054,1.65,0.38,6.6,8.2,15.5,11.8
20060402,5,0.8,1.0061,1.73,0.16,7.1,5.6,13.7,9.6
20060403,4,0.69,1.0182,1.58,0.0,5.8,5.7,12.7,9.2
20060404,2,0.67,1.0208,1.73,0.0,6.9,2.0,9.4,5.7
20060405,0,0.58,1.0181,2.35,0.0,12.2,0.1,11.5,5.8
20060406,2,0.56,1.0153,2.33,0.0,11.8,0.8,13.2,7.0
20060407,5,0.74,1.0127,1.19,0.04,2.7,4.1,12.3,8.2
20060408,4,0.62,1.0076,2.12,0.0,9.6,6.0,12.4,9.2
20060409,5,0.79,1.014,1.26,0.5,3.0,1.5,11.1,6.3
20060410,4,0.64,1.0219,2.02,0.0,8.5,1.6,10.7,6.2
20060411,6,0.78,1.016,0.7,0.46,0.2,1.2,9.7,5.4
20060412,4,0.71,1.0136,1.66,0.0,5.5,3.3,13.9,8.6
20060413,7,0.78,1.01,1.16,0.06,2.2,9.3,15.8,12.6
20060414,4,0.81,1.0125,1.62,0.28,5.0,6.1,15.5,10.8
20060415,6,0.83,1.0071,0.62,0.0,0.0,7.8,14.4,11.1
20060416,7,0.77,1.0107,0.95,0.02,1.0,6.8,16.1,11.4
20060417,3,0.67,1.0137,1.85,0.0,6.4,4.9,15.8,10.4
20060418,6,0.7,1.0139,1.93,0.02,6.9,5.3,15.3,10.3
20060419,7,0.74,1.0127,0.87,0.0,0.6,7.9,14.2,11.0
20060420,8,0.82,1.0124,0.65,0.04,0.0,10.3,14.2,12.2
20060421,7,0.73,1.0163,0.72,0.0,0.1,9.3,17.8,13.6
20060422,4,0.67,1.0199,2.31,0.08,9.4,7.5,18.6,13.0
20060423,8,0.8,1.0165,0.67,0.16,0.0,8.7,13.6,11.2
20060424,6,0.87,1.0174,0.78,0.0,0.2,9.6,14.6,12.1
20060425,5,0.88,1.0166,0.78,0.04,0.2,7.1,14.9,11.0
20060426,5,0.68,1.0204,1.9,0.0,6.0,7.7,16.5,12.1
20060427,8,0.6,1.025,1.03,0.0,1.0,11.0,16.2,13.6
20060428,5,0.6,1.0261,1.86,0.0,5.6,7.4,14.8,11.1
20060429,6,0.52,1.0212,1.79,0.08,5.1,7.7,13.9,10.8
20060430,7,0.72,1.0115,1.4,1.02,2.7,6.3,13.2,9.8
20060501,6,0.72,1.0029,1.61,0.0,3.8,6.4,15.1,10.8
20060502,4,0.72,1.0083,1.78,0.0,4.8,3.7,16.5,10.1
20060503,4,0.74,1.0135,2.11,0.0,6.9,7.7,19.3,13.5
20060504,2,0.58,1.0139,2.61,0.0,10.6,12.5,27.5,20.1
20060505,1,0.6,1.02,2.79,0.0,11.9,11.1,21.5,16.3
20060506,5,0.75,1.0206,1.25,0.18,1.7,6.6,17.0,11.8
20060507,7,0.81,1.0165,1.21,1.12,1.5,11.3,18.5,14.9
20060508,7,0.84,1.0114,0.93,0.26,0.4,11.2,15.2,13.2
20060509,6,0.8,1.0172,1.33,0.04,2.0,8.9,19.2,14.0
20060510,3,0.71,1.0189,1.94,0.0,5.4,9.6,22.5,16.0
20060511,0,0.54,1.0186,3.04,0.0,13.4,9.3,23.8,16.6
20060512,1,0.6,1.0155,2.47,0.94,8.9,10.0,24.2,17.1
20060513,6,0.79,1.0163,1.42,0.08,2.3,11.3,18.2,14.8
20060514,8,0.81,1.0215,0.84,0.02,0.1,11.0,16.3,13.6
20060515,7,0.82,1.0134,0.84,0.0,0.1,10.5,18.2,14.4
20060516,6,0.79,1.0154,1.35,0.16,1.9,11.9,17.3,14.6
20060517,7,0.89,1.0144,1.0,0.7,0.5,10.2,17.2,13.7
20060518,6,0.74,1.0067,1.69,0.04,3.6,11.8,18.4,15.1
20060519,8,0.8,1.002,1.32,1.44,1.7,11.1,17.6,14.4
20060520,7,0.8,0.9927,1.74,0.16,3.8,11.1,15.8,13.4
20060521,7,0.88,0.9972,1.16,1.04,1.0,11.1,14.9,13.0
20060522,8,0.85,0.9918,0.95,0.32,0.3,10.4,15.4,12.9
20060523,5,0.75,1.0135,2.34,0.16,7.4,6.0,14.8,10.4
20060524,6,0.77,1.0151,1.34,1.24,1.7,9.2,14.8,12.0
20060525,6,0.72,1.0156,2.13,0.46,6.0,9.4,18.3,13.8
20060526,7,0.83,1.0175,1.28,0.0,1.4,12.9,19.7,16.3
20060527,8,0.89,1.0197,0.88,0.38,0.1,14.0,16.4,15.2
20060528,4,0.67,1.0206,1.85,0.02,4.2,10.0,17.6,13.8
20060529,5,0.71,1.0169,2.12,0.4,5.8,10.4,15.3,12.8
20060530,5,0.64,1.021,2.07,0.0,5.5,5.7,14.3,10.0
20060531,2,0.56,1.0256,2.68,0.0,9.5,5.9,16.0,11.0
20060601,6,0.73,1.0281,0.97,0.0,0.3,5.3,16.2,10.8
20060602,3,0.72,1.0303,2.44,0.0,7.7,10.0,20.6,15.3
20060603,0,0.56,1.0295,3.33,0.0,14.4,9.9,24.2,17.0
20060604,4,0.6,1.0265,2.55,0.04,8.4,11.5,23.6,17.6
20060605,4,0.67,1.0256,2.84,0.0,10.5,12.9,20.1,16.5
20060606,2,0.61,1.0292,3.25,0.0,13.7,9.4,21.6,15.5
20060607,3,0.63,1.0271,2.53,0.0,8.2,11.4,25.8,18.6
20060608,4,0.57,1.0261,2.6,0.0,8.7,13.8,26.3,20.0
20060609,1,0.75,1.0239,3.31,0.0,14.1,14.1,26.8,20.4
20060610,0,0.47,1.018,3.37,0.0,14.6,15.0,29.4,22.2
20060611,1,0.56,1.0201,2.88,0.0,10.7,18.3,28.3,23.3
20060612,4,0.54,1.0191,2.74,0.16,9.6,19.3,31.4,25.4
20060613,6,0.8,1.0208,1.76,0.18,3.4,16.3,25.2,20.8
20060614,6,0.76,1.0215,1.4,0.02,1.7,14.5,19.0,16.8
20060615,3,0.62,1.0214,2.57,0.0,8.4,11.0,21.2,16.1
20060616,2,0.61,1.0196,3.0,0.0,11.5,11.9,24.5,18.2
20060617,2,0.55,1.0184,3.0,0.0,11.5,15.5,28.0,21.8
20060618,4,0.56,1.0127,1.92,0.0,4.3,15.1,26.1,20.6
20060619,8,0.67,1.0105,1.07,0.02,0.5,15.5,21.6,18.6
20060620,6,0.65,1.0126,2.2,0.1,5.9,14.3,23.5,18.9
20060621,5,0.62,1.0093,2.31,0.0,6.6,14.2,20.7,17.4
20060622,5,0.56,1.013,2.27,0.0,6.4,10.7,21.0,15.8
20060623,5,0.6,1.0177,2.53,0.1,8.1,10.8,22.2,16.5
20060624,4,0.58,1.0151,2.66,0.0,9.0,12.7,25.1,18.9
20060625,5,0.6,1.0131,1.13,0.2,0.7,12.9,24.5,18.7
20060626,8,0.82,1.017,0.81,0.36,0.0,13.4,15.7,14.6
20060627,7,0.72,1.0205,1.51,0.0,2.2,11.6,19.4,15.5
20060628,6,0.66,1.021,1.9,0.0,4.2,12.3,23.4,17.8
20060629,2,0.67,1.0223,2.58,0.0,8.5,11.5,26.6,19.0
20060630,2,0.47,1.0238,2.99,0.0,11.5,12.3,29.1,20.7
20060701,0,0.46,1.0229,2.98,0.0,11.5,16.3,29.7,23.0
20060702,1,0.45,1.019,3.01,0.0,11.7,19.1,32.3,25.7
20060703,1,0.42,1.0161,3.29,0.0,14.0,18.4,31.4,24.9
20060704,3,0.49,1.0145,2.76,0.14,9.9,18.0,31.3,24.6
20060705,5,0.79,1.0133,1.15,0.26,0.8,19.0,21.9,20.4
20060706,5,0.76,1.0154,1.72,0.0,3.3,17.0,25.4,21.2
20060707,6,0.7,1.0173,1.6,0.02,2.7,16.8,22.8,19.8
20060708,6,0.57,1.0166,1.98,0.24,4.8,13.3,23.5,18.4
20060709,5,0.71,1.0122,1.96,0.0,4.7,14.6,23.9,19.2
20060710,7,0.8,1.0213,1.19,0.12,1.0,14.1,23.4,18.8
20060711,3,0.61,1.0234,2.75,0.0,10.0,16.1,25.2,20.6
20060712,0,0.56,1.0247,3.3,0.0,14.4,12.9,27.6,20.2
20060713,3,0.67,1.0263,1.88,0.0,4.3,14.4,23.6,19.0
20060714,1,0.6,1.0314,3.27,0.0,14.3,12.3,24.0,18.2
20060715,3,0.54,1.0303,2.89,0.0,11.3,13.7,26.3,20.0
20060716,0,0.54,1.0273,3.23,0.0,14.1,14.3,30.5,22.4
20060717,0,0.42,1.0247,3.25,0.0,14.3,16.1,32.7,24.4
20060718,0,0.44,1.0211,3.29,0.0,14.7,17.4,33.2,25.3
20060719,1,0.48,1.0157,2.98,0.0,12.2,18.9,35.5,27.2
20060720,4,0.54,1.0165,2.75,0.0,10.4,19.6,31.7,25.6
20060721,1,0.59,1.0192,2.92,0.32,11.8,17.9,31.7,24.8
20060722,5,0.72,1.0162,1.66,0.12,3.3,19.8,29.5,24.6
20060723,4,0.71,1.0186,1.65,0.0,3.3,16.7,26.5,21.6
20060724,1,0.58,1.0205,2.6,0.0,9.5,15.7,30.0,22.8
20060725,1,0.57,1.018,2.9,0.0,11.9,16.8,33.0,24.9
20060726,4,0.57,1.0164,2.35,0.2,7.8,19.9,32.7,26.3
20060727,4,0.71,1.015,2.08,0.86,6.0,19.2,30.3,24.8
20060728,3,0.62,1.0129,2.43,0.0,8.5,17.3,29.1,23.2
20060729,3,0.66,1.0091,2.32,0.04,7.8,16.3,26.7,21.5
20060730,4,0.61,1.0099,2.26,0.0,7.4,17.9,25.8,21.8
20060731,6,0.64,1.01,1.84,0.04,4.7,16.6,24.2,20.4
20060801,6,0.64,1.0064,1.6,0.0,3.3,14.3,22.9,18.6
20060802,5,0.61,1.0079,1.94,0.06,5.4,13.6,23.2,18.4
20060803,5,0.71,1.0129,1.67,0.02,3.8,14.1,21.1,17.6
20060804,6,0.64,1.0187,1.5,0.0,2.9,12.1,23.0,17.6
20060805,2,0.57,1.0209,2.62,0.0,10.6,14.7,27.1,20.9
20060806,5,0.61,1.0209,1.61,0.0,3.6,17.2,28.2,22.7
20060807,7,0.73,1.0215,0.7,0.02,0.0,18.8,23.5,21.2
20060808,4,0.75,1.0218,2.64,0.04,11.0,10.0,26.1,18.0
20060809,5,0.54,1.0171,2.1,0.0,6.9,14.9,23.4,19.2
20060810,4,0.6,1.0156,1.68,0.04,4.2,12.4,21.0,16.7
20060811,5,0.55,1.0133,1.39,0.0,2.6,12.1,21.7,16.9
20060812,6,0.75,1.0122,1.12,0.22,1.3,14.5,19.0,16.8
20060813,6,0.86,1.0095,1.01,2.68,0.9,13.2,18.7,16.0
20060814,5,0.82,1.0116,0.79,0.04,0.2,12.0,19.3,15.6
20060815,4,0.67,1.0076,1.32,0.0,2.4,13.5,21.9,17.7
20060816,4,0.74,1.0026,1.63,0.54,4.2,11.5,22.5,17.0
20060817,5,0.71,1.0002,1.84,0.64,5.7,14.7,24.2,19.4
20060818,6,0.82,1.002,1.43,0.22,3.1,15.0,20.9,18.0
20060819,5,0.76,1.0088,2.09,0.26,7.7,14.5,22.3,18.4
20060820,7,0.78,1.015,0.88,0.04,0.6,15.3,20.5,17.9
20060821,5,0.71,1.0169,1.62,0.04,4.5,12.8,22.6,17.7
20060822,4,0.64,1.0189,1.78,0.0,5.7,10.7,22.4,16.6
20060823,8,0.82,1.013,0.69,0.94,0.1,15.6,20.9,18.2
20060824,5,0.75,1.0087,1.21,0.0,2.2,14.6,21.4,18.0
20060825,5,0.62,1.0096,2.05,0.5,8.0,10.2,22.7,16.4
20060826,7,0.75,1.0089,0.99,0.0,1.2,13.7,21.2,17.4
20060827,3,0.75,1.0134,2.27,0.42,10.1,12.8,21.6,17.2
20060828,5,0.75,1.0099,1.88,0.02,7.0,13.2,20.0,16.6
20060829,4,0.75,1.0095,2.08,0.14,8.8,11.8,19.4,15.6
20060830,3,0.65,1.0195,2.06,0.0,8.7,9.8,21.0,15.4
20060831,6,0.75,1.0202,1.36,0.0,3.5,15.2,23.6,19.4
20060901,6,0.75,1.0152,1.37,0.02,4.0,14.7,23.3,19.0
20060902,7,0.75,1.0062,0.56,0.1,0.0,14.3,20.7,17.5
20060903,5,0.75,1.0107,1.57,0.0,5.7,16.0,26.6,21.9
20060904,6,0.71,1.0227,1.38,0.0,4.3,14.5,24.7,19.6
20060905,6,0.74,1.0229,0.82,0.0,0.9,18.3,25.7,22.0
20060906,4,0.68,1.0169,1.77,0.0,7.8,17.2,26.5,21.8
20060907,2,0.6,1.0221,2.05,0.0,10.6,13.3,21.3,17.3
20060908,0,0.66,1.0297,2.18,0.0,12.2,9.8,21.2,15.5
20060909,1,0.67,1.0249,1.68,0.0,7.4,11.9,22.7,17.3
20060910,1,0.64,1.0207,2.09,0.0,11.6,11.0,27.1,19.0
20060911,2,0.57,1.0173,1.64,0.18,7.3,14.0,30.2,22.1
20060912,7,0.85,1.0151,0.5,0.46,0.0,16.1,20.9,18.5
20060913,6,0.84,1.0089,1.16,1.62,3.5,16.4,24.0,20.2
20060914,7,0.85,1.0039,0.68,0.24,0.6,16.8,20.6,18.7
20060915,6,0.78,1.0096,1.31,0.0,4.9,14.7,22.4,18.6
20060916,8,0.79,1.0106,0.53,0.0,0.1,15.9,21.3,18.6
20060917,4,0.72,1.0119,1.7,0.0,8.8,15.4,24.1,19.8
20060918,5,0.73,1.012,1.29,0.0,5.0,15.2,21.2,18.2
20060919,4,0.75,1.012,1.68,0.0,9.0,13.0,20.3,16.6
20060920,4,0.75,1.01,1.55,0.0,7.8,11.5,22.9,17.2
20060921,2,0.65,1.0035,1.7,0.34,9.6,16.5,27.8,22.2
20060922,5,0.9,1.0055,0.87,1.56,2.1,15.8,18.5,17.2
20060923,2,0.81,1.0085,1.58,0.5,8.6,12.9,23.5,18.2
20060924,4,0.78,1.0048,1.38,0.06,6.7,16.0,22.6,19.3
20060925,7,0.86,1.0086,0.47,0.54,0.1,15.4,19.7,17.6
20060926,2,0.75,1.0166,1.55,0.0,8.9,11.7,21.3,16.5
20060927,6,0.8,1.013,0.62,0.0,0.8,12.2,19.9,16.0
20060928,8,0.85,1.0073,0.53,0.48,0.4,15.9,20.1,18.0
20060929,6,0.86,1.0039,0.57,0.58,0.6,15.9,19.9,17.9
20060930,6,0.85,1.0058,1.08,1.14,4.6,11.8,19.4,15.6
20061001,5,0.81,1.0021,1.06,0.2,4.5,15.1,19.5,17.3
20061002,4,0.82,1.002,1.06,0.68,4.7,13.3,18.6,16.0
20061003,4,0.81,1.0032,1.21,0.02,6.4,9.0,17.3,13.2
20061004,3,0.73,1.0116,1.34,0.0,8.0,7.6,17.2,12.4
20061005,6,0.9,1.0125,0.41,0.54,0.1,7.6,17.0,12.3
20061006,7,0.85,1.0033,0.55,0.46,0.8,13.0,18.5,15.8
20061007,0,0.68,1.015,1.37,0.0,9.0,9.5,16.8,13.2
20061008,3,0.77,1.017,1.05,0.04,5.4,9.3,18.1,13.7
20061009,6,0.82,1.0146,0.64,0.02,1.6,12.8,21.0,16.9
20061010,6,0.88,1.0163,0.66,0.32,1.8,15.2,21.5,18.4
20061011,7,0.92,1.0089,0.51,0.84,0.8,14.5,19.6,17.0
20061012,1,0.8,1.0221,1.26,0.0,8.7,8.6,18.3,13.4
20061013,3,0.87,1.0302,0.89,0.04,4.4,9.5,19.2,14.4
20061014,4,0.86,1.0281,0.69,0.0,2.4,9.2,18.9,14.0
20061015,6,0.75,1.0255,0.94,0.0,5.2,12.6,17.6,15.1
20061016,2,0.84,1.0184,1.04,0.02,6.6,10.6,19.5,15.0
20061017,4,0.88,1.0092,0.34,0.04,0.1,10.3,17.3,13.8
20061018,7,0.9,1.0031,0.63,0.2,2.2,13.5,18.6,16.0
20061019,7,0.82,0.9904,0.5,0.42,1.2,14.7,17.8,16.2
20061020,6,0.8,0.9902,0.83,0.04,4.7,13.1,17.8,15.4
20061021,5,0.78,0.9954,0.85,0.02,5.0,13.1,18.2,15.6
20061022,5,0.84,0.9931,0.27,0.74,0.0,12.1,16.2,14.2
20061023,7,0.88,0.9909,0.44,1.42,0.9,10.9,13.8,12.4
20061024,5,0.84,0.9961,0.7,0.06,3.6,10.9,15.1,13.0
20061025,7,0.89,1.0017,0.26,0.26,0.0,8.1,16.7,12.4
20061026,4,0.8,1.0024,0.6,0.02,2.7,12.3,19.5,15.9
20061027,4,0.78,1.0208,0.66,0.04,3.5,5.9,15.9,10.9
20061028,8,0.86,1.0215,0.25,0.0,0.0,9.5,17.3,13.4
20061029,4,0.8,1.024,0.94,0.0,7.8,13.0,16.4,14.7
20061030,7,0.88,1.0184,0.27,0.0,0.1,10.1,16.9,13.5
20061031,5,0.68,1.0105,0.67,0.0,4.1,11.9,14.6,13.2
20061101,0,0.61,1.0284,0.92,0.0,8.3,3.7,10.2,7.0
20061102,0,0.71,1.0346,0.92,0.0,8.5,0.6,9.7,5.2
20061103,0,0.76,1.0346,0.89,0.02,8.2,-0.4,11.8,5.7
20061104,0,0.81,1.0352,0.81,0.0,7.0,-0.4,11.9,5.8
20061105,1,0.85,1.0317,0.71,0.02,5.5,1.5,13.5,7.5
20061106,0,0.89,1.0282,0.76,0.02,6.5,1.9,13.0,7.4
20061107,7,0.92,1.021,0.27,0.0,0.3,3.0,10.3,6.6
20061108,7,0.9,1.0192,0.2,0.04,0.0,5.8,15.0,9.0
20061109,1,0.78,1.0316,0.81,0.0,8.0,5.3,11.8,8.6
20061110,4,0.84,1.0298,0.36,0.68,1.2,1.2,12.8,7.0
20061111,6,0.79,1.0183,0.43,0.0,2.1,5.6,11.2,8.4
20061112,4,0.73,1.0205,0.42,0.08,2.1,6.4,14.2,10.3
20061113,6,0.78,1.0088,0.4,0.0,1.9,7.9,16.1,12.0
20061114,7,0.86,1.0073,0.18,0.1,0.0,11.1,14.4,12.8
20061115,6,0.81,1.0028,0.34,0.56,1.3,11.5,15.4,13.4
20061116,7,0.87,0.9964,0.2,0.22,0.1,10.3,11.2,10.8
20061117,5,0.87,0.9987,0.27,1.94,0.7,5.4,13.1,9.2
20061118,1,0.75,1.0117,0.69,0.0,7.4,4.1,10.5,7.3
20061119,4,0.79,1.0155,0.64,0.72,6.6,1.1,12.4,6.8
20061120,7,0.88,1.0027,0.25,0.3,0.6,3.5,13.4,8.4
20061121,2,0.81,0.9977,0.56,0.0,5.3,5.7,8.5,7.1
20061122,7,0.82,0.9953,0.16,0.98,0.0,4.1,12.8,8.4
20061123,4,0.77,0.9845,0.52,0.04,4.9,6.3,12.9,9.6
20061124,5,0.85,0.9895,0.18,0.74,0.1,5.7,15.1,10.4
20061125,6,0.82,0.9913,0.31,1.04,1.5,9.6,13.6,11.6
20061126,5,0.85,1.0105,0.21,1.34,0.4,7.7,13.3,10.5
20061127,5,0.8,1.011,0.3,0.78,1.5,9.2,14.6,11.9
20061128,4,0.83,1.0119,0.32,0.02,1.8,11.6,13.1,12.4
20061129,1,0.84,1.0272,0.47,0.02,4.6,5.6,14.0,9.8
20061130,4,0.82,1.0267,0.22,0.14,0.6,7.5,11.1,9.3
20061201,8,0.89,1.0155,0.14,0.24,0.0,8.8,13.9,10.6
20061202,5,0.82,1.0105,0.26,0.5,1.4,9.8,11.4,10.6
20061203,3,0.71,0.995,0.43,0.02,4.6,8.2,11.0,9.6
20061204,6,0.76,0.9965,0.35,0.08,2.9,7.9,14.7,10.5
20061205,5,0.76,0.992,0.13,0.14,0.0,8.5,13.2,10.8
20061206,3,0.71,1.0011,0.42,0.78,4.6,8.4,11.7,10.0
20061207,6,0.76,0.99,0.3,0.18,2.2,6.9,11.7,9.3
20061208,6,0.81,0.9886,0.15,0.06,0.1,6.4,8.9,7.6
20061209,1,0.83,1.0118,0.46,0.0,5.6,1.9,8.8,5.4
20061210,4,0.86,1.0229,0.29,0.38,2.1,0.1,12.7,6.4
20061211,7,0.88,1.0135,0.12,0.18,0.0,1.9,12.5,7.2
20061212,4,0.83,1.0185,0.26,0.02,1.6,3.8,11.7,7.8
20061213,7,0.79,1.021,0.12,0.0,0.0,6.4,12.9,9.6
20061214,7,0.76,1.0216,0.12,0.0,0.0,11.6,13.4,12.5
20061215,8,0.78,1.0193,0.12,0.5,0.0,10.8,12.3,11.6
20061216,3,0.88,1.0217,0.42,0.02,4.9,4.7,8.3,6.5
20061217,2,0.88,1.0269,0.46,0.08,5.9,0.7,8.9,4.8
20061218,6,0.94,1.0288,0.12,0.04,0.0,2.8,8.4,5.6
20061219,7,0.98,1.0375,0.19,0.0,0.6,-0.3,3.8,1.8
20061220,7,1.0,1.0406,0.12,0.02,0.0,-1.0,1.2,0.1
20061221,8,1.0,1.0432,0.12,0.02,0.0,-2.3,0.8,-0.8
20061222,5,0.99,1.0438,0.12,0.02,0.0,-2.8,2.3,-0.2
20061223,8,0.94,1.0416,0.12,0.0,0.0,-2.1,5.6,1.8
20061224,8,0.86,1.0383,0.12,0.0,0.0,2.2,7.0,4.6
20061225,8,0.84,1.0365,0.12,0.0,0.0,5.5,6.4,6.0
