DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_max,BUDAPEST_temp_mean
20060628,3,0.53,1.0152,2.99,0.0,12.7,33.9,27.3
20060629,5,0.72,1.0166,1.48,1.2,5.1,30.5,24.1
20060630,7,0.75,1.0171,1.76,0.0,5.6,25.0,20.5
20060701,7,0.77,1.0181,0.67,0.11,0.0,23.5,19.9
20060702,7,0.7,1.0202,0.97,0.0,0.7,22.4,19.5
20060703,6,0.56,1.0209,1.65,0.0,5.0,25.0,20.5
20060704,5,0.57,1.0214,2.77,0.0,11.7,26.8,21.4
20060705,2,0.51,1.0227,3.28,0.0,13.4,29.0,22.9
20060706,2,0.47,1.0215,3.28,0.0,14.5,30.6,24.3
20060707,1,0.47,1.017,3.18,0.0,14.2,31.5,25.2
20060708,5,0.53,1.0162,3.0,0.07,8.1,29.7,24.8
20060709,5,0.57,1.0176,2.88,0.08,9.8,30.8,24.8
20060710,3,0.56,1.0208,2.66,0.0,13.4,32.5,25.8
20060711,2,0.53,1.0216,2.62,0.0,12.6,31.4,26.4
20060712,3,0.51,1.0197,3.15,0.03,10.7,32.6,26.0
20060713,2,0.52,1.0181,3.13,0.0,14.0,30.9,25.5
20060714,3,0.55,1.0171,2.75,0.87,11.1,31.9,25.3
20060715,1,0.44,1.0201,3.0,0.0,13.3,26.9,22.8
20060716,5,0.35,1.0221,3.28,0.0,14.0,24.1,20.4
20060717,2,0.4,1.0219,3.1,0.0,12.8,27.4,21.1
20060718,1,0.42,1.0221,3.23,0.0,14.1,29.3,23.4
20060719,0,0.36,1.0205,3.19,0.0,14.3,32.9,26.7
20060720,0,0.41,1.0208,3.12,0.0,14.2,34.0,27.5
20060721,2,0.44,1.0195,3.03,0.0,13.1,34.1,28.6
20060722,4,0.47,1.0162,2.57,0.0,12.8,35.1,28.9
20060723,6,0.52,1.0157,2.41,0.0,9.3,33.4,27.5
20060724,5,0.67,1.0165,2.1,3.42,6.6,33.6,24.7
20060725,4,0.61,1.0169,2.47,0.08,9.8,32.9,25.9
20060726,5,0.56,1.0161,2.44,0.0,9.5,32.8,27.1
20060727,7,0.48,1.0148,2.42,0.0,9.9,33.4,27.5
20060728,3,0.48,1.0115,2.46,0.0,11.2,33.6,27.8
20060729,6,0.6,1.0082,2.39,1.73,10.7,33.5,25.8
20060730,5,0.66,1.0099,2.36,0.0,9.5,29.2,24.1
20060731,5,0.54,1.0122,2.31,0.0,12.3,31.9,25.9
20060801,7,0.69,1.0101,1.91,4.94,7.4,30.3,23.6
20060802,7,0.71,1.0088,1.64,0.0,1.7,23.5,20.4
20060803,8,0.69,1.0065,1.31,1.76,4.0,23.9,20.3
20060804,8,0.81,1.0042,0.89,0.0,0.3,21.5,17.6
20060805,6,0.7,1.0089,1.39,0.0,3.8,21.8,17.9
20060806,7,0.75,1.0098,1.23,0.35,2.1,22.9,17.9
20060807,6,0.79,1.0056,1.16,0.04,0.9,21.7,18.4
20060808,5,0.75,1.0052,2.5,0.0,9.7,22.6,19.2
20060809,3,0.61,1.0079,2.62,0.0,12.1,24.8,20.5
20060810,5,0.57,1.0103,2.04,0.0,9.2,25.0,20.2
20060811,4,0.56,1.0081,2.37,0.0,10.3,24.6,20.0
20060812,7,0.64,1.0081,0.8,0.32,0.8,22.3,18.1
20060813,7,0.77,1.0084,1.05,0.0,1.2,20.2,17.7
20060814,3,0.63,1.0104,2.44,0.0,10.1,24.2,19.4
20060815,4,0.56,1.0134,2.46,0.0,8.3,25.1,20.2
20060816,6,0.6,1.0136,2.19,0.0,9.2,28.6,21.5
20060817,2,0.55,1.0114,2.64,0.0,11.5,31.3,24.8
20060818,2,0.56,1.0112,2.43,0.0,11.1,31.3,25.9
20060819,3,0.59,1.0157,2.46,0.0,10.0,31.8,25.4
20060820,2,0.63,1.0154,2.5,0.88,11.5,30.6,24.5
20060821,6,0.62,1.0171,1.91,0.0,8.5,26.8,20.1
20060822,4,0.65,1.0151,2.1,0.05,9.8,22.4,18.4
20060823,3,0.62,1.0152,2.3,0.0,10.3,23.3,18.6
20060824,5,0.57,1.0133,2.59,0.01,12.0,26.4,20.6
20060825,4,0.72,1.0097,1.42,0.02,4.7,22.5,18.5
20060826,3,0.63,1.0098,2.52,0.0,10.5,23.7,18.7
20060827,5,0.54,1.0106,2.29,0.01,9.2,25.2,20.4
20060828,6,0.6,1.0098,1.87,0.99,7.0,22.8,18.8
20060829,4,0.64,1.006,1.74,0.0,7.5,19.6,15.8
20060830,7,0.67,1.0101,1.02,0.0,1.3,16.8,13.9
20060831,7,0.7,1.0158,0.95,0.0,0.7,16.2,14.7
20060901,3,0.59,1.0201,2.37,0.0,10.9,22.3,17.0
20060902,4,0.6,1.0183,2.24,0.0,10.1,26.7,20.0
20060903,7,0.64,1.0178,1.52,0.0,2.5,26.0,20.9
20060904,4,0.59,1.0177,1.96,0.0,9.7,28.7,24.4
20060905,3,0.48,1.0196,2.18,0.0,9.2,25.1,21.8
20060906,1,0.54,1.0204,2.4,0.0,11.7,24.6,19.8
20060907,1,0.63,1.0185,2.24,0.01,11.4,27.8,21.2
20060908,7,0.65,1.0175,1.08,0.02,2.9,24.5,17.8
20060909,0,0.53,1.0265,2.39,0.0,11.6,22.8,16.6
20060910,0,0.56,1.0292,2.33,0.0,11.7,23.4,16.5
20060911,1,0.57,1.0283,2.29,0.0,11.6,23.9,16.9
20060912,0,0.56,1.0257,2.19,0.0,11.7,25.4,17.7
20060913,1,0.54,1.0235,2.14,0.0,11.1,25.0,18.3
20060914,1,0.58,1.0194,2.15,0.0,11.4,25.6,18.6
20060915,5,0.49,1.0156,1.64,0.0,6.0,25.2,20.3
20060916,7,0.52,1.0152,1.72,0.44,3.7,24.1,20.2
20060917,6,0.67,1.0143,1.42,0.12,6.0,23.8,19.5
20060918,7,0.74,1.0127,1.16,0.52,2.9,23.1,19.0
20060919,8,0.87,1.0127,0.51,0.71,0.0,19.6,17.3
20060920,5,0.79,1.0153,1.34,0.14,2.1,22.6,18.4
20060921,6,0.67,1.0197,1.65,0.0,8.4,24.8,19.0
20060922,2,0.51,1.0191,2.0,0.0,9.5,22.0,18.4
20060923,2,0.56,1.0195,1.74,0.0,10.8,23.8,18.0
20060924,2,0.64,1.0185,1.8,0.0,10.5,25.0,18.9
20060925,1,0.66,1.0156,1.86,0.0,10.2,24.7,18.6
20060926,1,0.54,1.0133,1.87,0.0,10.6,24.7,19.6
20060927,5,0.59,1.013,1.23,0.0,6.7,23.6,19.5
20060928,3,0.64,1.0117,1.58,0.0,7.4,24.5,18.8
20060929,3,0.66,1.0134,1.54,0.0,8.9,24.5,18.3
20060930,1,0.69,1.0165,1.55,0.0,9.4,25.4,18.1
20061001,5,0.71,1.0172,1.37,0.0,5.6,24.7,18.5
20061002,7,0.72,1.0161,1.32,0.0,4.5,25.1,19.5
20061003,6,0.64,1.0089,1.4,0.0,8.2,26.7,21.1
20061004,5,0.61,1.0089,0.92,0.0,2.1,23.9,17.7
20061005,6,0.57,1.0171,1.08,0.0,4.4,19.1,15.7
20061006,1,0.55,1.0215,1.59,0.0,10.3,19.8,14.4
20061007,2,0.59,1.0178,1.6,0.03,10.0,21.2,14.0
20061008,5,0.62,1.0213,1.17,0.0,6.4,19.9,15.2
20061009,2,0.61,1.0243,1.56,0.0,10.0,21.6,14.2
20061010,1,0.64,1.0243,1.51,0.0,9.7,22.2,14.7
20061011,1,0.68,1.0224,1.49,0.0,9.3,21.3,14.3
20061012,3,0.65,1.0233,1.42,0.0,8.6,20.2,14.5
20061013,4,0.67,1.0268,1.15,0.0,7.7,21.0,14.2
20061014,5,0.71,1.0293,1.11,0.0,3.9,19.3,13.7
20061015,3,0.65,1.0255,1.37,0.0,9.2,19.2,13.5
20061016,1,0.52,1.0241,1.53,0.0,9.8,16.0,11.4
20061017,0,0.59,1.0258,1.48,0.0,9.7,14.7,8.4
20061018,0,0.59,1.0215,1.46,0.0,9.4,15.8,8.9
20061019,3,0.54,1.0162,1.33,0.0,8.9,15.5,10.1
20061020,7,0.58,1.0121,1.06,0.0,5.6,15.3,10.7
20061021,6,0.61,1.0102,0.89,0.0,6.9,20.1,14.3
20061022,6,0.71,1.0132,1.04,0.0,4.1,18.2,14.7
20061023,7,0.7,1.0113,0.87,0.0,3.7,21.6,17.2
20061024,7,0.72,1.0075,0.51,0.74,2.6,22.9,17.6
20061025,2,0.66,1.0161,1.28,0.0,9.5,20.2,15.2
20061026,5,0.67,1.0218,1.05,0.0,6.2,20.7,15.2
20061027,0,0.67,1.0221,1.12,0.0,9.3,22.1,15.2
20061028,4,0.67,1.0231,0.73,0.0,5.1,19.0,16.3
20061029,8,0.78,1.0123,0.32,0.49,2.3,18.1,14.4
20061030,1,0.54,1.017,1.24,0.0,9.1,12.6,6.6
20061031,4,0.49,1.0218,1.25,0.0,9.3,9.4,5.1
20061101,8,0.7,1.0109,0.11,0.04,0.0,7.4,5.0
20061102,3,0.53,1.0164,1.02,0.0,7.0,7.8,2.4
20061103,2,0.65,1.022,0.79,0.0,5.5,2.8,0.0
20061104,7,0.72,1.0258,0.78,0.07,2.7,3.4,0.8
20061105,8,0.74,1.0186,0.19,0.48,0.0,9.4,7.7
20061106,8,0.76,1.0188,0.2,0.0,0.0,10.9,9.4
20061107,5,0.65,1.023,0.86,0.0,6.0,13.5,10.0
20061108,5,0.75,1.0244,0.89,0.0,7.4,14.0,8.0
20061109,7,0.69,1.0213,0.2,0.25,0.0,13.8,10.5
20061110,2,0.59,1.0272,0.91,0.0,7.6,10.5,7.4
20061111,6,0.62,1.0255,0.72,0.33,4.2,9.3,6.5
20061112,8,0.73,1.0105,0.39,0.45,2.1,10.4,7.7
20061113,5,0.67,1.0119,0.75,0.1,4.6,8.3,6.8
20061114,5,0.68,1.0132,0.28,0.0,1.0,15.4,12.0
20061115,1,0.7,1.02,0.79,0.0,7.3,18.8,13.0
20061116,5,0.88,1.0195,0.78,0.0,4.9,15.4,8.8
20061117,5,0.72,1.0175,0.69,0.0,6.2,18.5,12.4
20061118,5,0.71,1.0191,0.76,0.0,5.4,18.9,12.9
20061119,5,0.77,1.0227,0.6,0.0,2.9,15.8,11.4
20061120,7,0.85,1.0196,0.37,0.67,1.7,11.8,8.8
20061121,8,0.9,1.0113,0.13,0.0,0.0,11.0,9.5
20061122,8,0.87,1.0024,0.21,0.02,0.0,11.5,9.8
20061123,8,0.85,1.0058,0.14,0.01,0.0,12.3,10.9
20061124,8,0.85,1.0167,0.29,0.0,0.0,11.2,8.8
20061125,8,0.82,1.0198,0.26,0.0,0.0,12.7,10.1
20061126,5,0.78,1.0245,0.54,0.0,5.1,13.2,10.8
20061127,4,0.82,1.0276,0.44,0.0,2.8,13.6,10.6
20061128,6,0.82,1.0278,0.31,0.0,0.0,14.6,10.2
20061129,8,0.91,1.0289,0.19,0.0,0.0,9.9,7.5
20061130,8,0.85,1.0359,0.16,0.0,0.0,11.2,8.5
20061201,8,0.82,1.0362,0.19,0.0,0.0,10.7,8.6
20061202,8,0.73,1.0304,0.19,0.0,0.0,8.2,7.3
20061203,8,0.78,1.0235,0.19,0.0,0.0,7.7,5.9
20061204,8,0.81,1.0153,0.19,0.0,0.0,8.4,6.5
20061205,7,0.83,1.0167,0.19,0.0,0.0,10.6,8.1
20061206,6,0.85,1.0147,0.31,0.0,0.7,11.8,8.8
20061207,7,0.84,1.0162,0.32,0.0,0.8,11.7,9.7
20061208,2,0.81,1.0147,0.67,0.0,6.2,14.5,9.5
20061209,6,0.75,1.013,0.62,0.35,5.3,13.3,10.5
20061210,4,0.77,1.0226,0.38,0.0,1.5,12.7,7.6
20061211,1,0.69,1.0302,0.73,0.0,7.8,10.4,5.4
20061212,8,0.88,1.0272,0.18,0.0,0.0,4.8,1.9
20061213,6,0.88,1.0312,0.5,0.0,3.3,5.5,1.9
20061214,8,0.92,1.0349,0.28,0.0,0.5,2.6,0.1
20061215,8,0.92,1.0357,0.18,0.0,0.0,1.0,-0.6
20061216,8,0.89,1.0308,0.18,0.0,0.0,1.2,-0.6
20061217,8,0.87,1.0269,0.18,0.13,0.0,2.9,0.4
20061218,8,0.82,1.024,0.18,0.0,0.0,6.4,3.6
20061219,7,0.59,1.0256,0.18,0.0,0.0,6.0,4.1
20061220,4,0.71,1.0308,0.67,0.0,6.7,5.3,2.0
20061221,6,0.74,1.035,0.49,0.0,3.2,6.5,4.1
20061222,3,0.68,1.0401,0.6,0.0,5.3,8.3,4.9
20061223,8,0.79,1.0398,0.18,0.0,0.0,4.7,3.5
20061224,8,0.78,1.0364,0.18,0.0,0.0,5.8,3.4
20061225,6,0.8,1.0304,0.18,0.0,0.0,6.1,3.5
20061226,6,0.68,1.0356,0.59,0.0,4.9,5.0,1.7
20061227,3,0.83,1.0357,0.71,0.0,7.5,2.9,-1.0
20061228,8,0.91,1.0301,0.18,0.0,0.0,-0.7,-2.8
20061229,3,0.81,1.0286,0.53,0.0,3.8,4.7,1.1
20061230,8,0.91,1.0362,0.18,0.0,0.0,1.8,-0.9
20061231,5,0.87,1.0338,0.37,0.0,1.4,2.0,-0.4
20070101,8,0.91,1.0218,0.18,0.2,0.0,5.2,2.5
20070102,8,0.62,1.0163,0.18,0.0,0.0,10.0,5.8
20070103,3,0.73,1.0212,0.72,0.0,7.2,6.8,4.5
20070104,7,0.64,1.0203,0.19,0.0,0.0,7.3,5.4
20070105,7,0.68,1.0174,0.39,0.04,1.5,10.6,7.7
20070106,7,0.7,1.0225,0.25,0.0,0.2,10.6,8.7
20070107,6,0.69,1.0198,0.55,0.0,3.7,13.9,8.8
20070108,5,0.76,1.016,0.55,0.0,3.5,11.4,6.9
20070109,6,0.83,1.0194,0.51,0.0,2.9,11.1,6.9
20070110,3,0.74,1.0242,0.63,0.0,4.8,15.1,10.4
20070111,6,0.69,1.0202,0.69,0.11,5.8,15.4,10.8
20070112,2,0.58,1.016,0.73,0.0,6.5,12.8,9.8
20070113,7,0.55,1.0213,0.58,0.0,3.7,14.9,11.3
20070114,3,0.59,1.0233,0.74,0.0,6.4,14.0,10.5
20070115,1,0.55,1.0312,0.83,0.0,8.0,11.6,7.0
20070116,5,0.72,1.0269,0.71,0.0,5.6,9.0,4.3
20070117,6,0.76,1.0249,0.57,0.0,3.2,8.0,4.5
20070118,7,0.74,1.0157,0.48,0.97,2.0,12.7,8.5
20070119,7,0.67,1.0045,0.22,0.0,0.0,12.8,9.9
20070120,5,0.68,1.0174,0.36,0.0,0.7,11.0,9.2
20070121,7,0.66,1.0139,0.47,0.0,1.7,15.8,10.0
20070122,8,0.63,1.0193,0.22,0.23,0.0,10.1,6.9
20070123,8,0.9,1.0118,0.23,1.09,0.0,5.9,4.0
20070124,7,0.8,0.9962,0.37,0.0,0.6,8.4,3.5
20070125,5,0.69,1.0107,0.68,0.0,4.0,1.7,-1.0
20070126,5,0.7,1.022,0.79,0.0,5.5,1.9,-1.8
20070127,6,0.7,1.0193,0.56,0.0,2.3,1.8,-1.3
20070128,8,0.67,1.0224,0.29,0.01,0.1,5.7,2.2
20070129,4,0.63,1.0109,0.9,0.0,6.9,8.2,5.6
20070130,6,0.67,1.018,0.49,0.0,1.3,7.5,5.6
20070131,4,0.63,1.02,0.93,0.02,7.0,9.0,6.5
20070201,4,0.64,1.015,0.96,0.0,7.3,9.4,6.5
20070202,1,0.61,1.026,1.06,0.13,8.8,9.4,5.2
20070203,6,0.72,1.0209,0.92,0.0,6.3,7.6,5.8
20070204,3,0.6,1.0238,1.04,0.0,8.1,7.9,4.7
20070205,6,0.57,1.0164,1.01,0.0,7.3,10.5,6.6
20070206,8,0.69,1.0066,0.28,0.49,0.0,9.0,6.6
20070207,7,0.8,1.005,0.42,0.03,0.5,8.0,5.6
20070208,6,0.77,1.0036,0.78,0.17,3.6,13.1,8.3
20070209,6,0.76,1.0067,0.82,0.43,4.0,10.3,7.9
20070210,6,0.75,1.0104,0.88,0.0,4.6,12.1,7.3
20070211,8,0.81,1.0105,0.3,0.0,0.0,9.6,7.8
20070212,6,0.78,1.0063,0.9,0.09,4.6,11.8,9.1
20070213,7,0.77,1.0018,0.31,0.2,0.0,10.4,9.0
20070214,2,0.65,1.0118,1.26,0.0,9.4,12.5,8.5
20070215,8,0.79,1.0149,0.43,0.35,0.3,9.0,6.7
20070216,7,0.75,1.021,0.46,0.02,0.4,10.8,7.3
20070217,4,0.58,1.0275,0.78,0.0,2.7,8.9,4.7
20070218,7,0.68,1.0263,0.86,0.0,3.4,7.1,4.2
20070219,8,0.78,1.0167,0.34,0.0,0.0,5.6,3.1
20070220,7,0.75,1.016,0.8,0.0,2.6,9.3,5.5
20070221,8,0.83,1.0181,0.35,0.55,0.0,8.5,5.2
20070222,8,0.86,1.0146,0.35,0.1,0.0,9.0,7.0
20070223,5,0.73,1.0159,0.95,0.0,3.7,9.0,6.0
20070224,7,0.67,1.0192,0.81,0.0,2.3,6.7,3.0
20070225,8,0.56,1.0165,0.37,0.4,0.0,3.5,1.3
20070226,8,0.86,1.01,0.37,1.02,0.0,3.8,1.3
20070227,6,0.8,1.0129,1.09,0.18,4.6,9.5,4.9
20070228,8,0.82,1.0095,0.45,0.25,0.1,9.6,6.3
20070301,7,0.75,1.005,0.81,0.02,2.0,13.7,10.3
20070302,7,0.64,1.004,0.39,0.05,0.0,13.4,9.9
20070303,7,0.72,1.0098,0.57,0.46,0.5,9.4,7.5
20070304,6,0.64,1.0169,1.4,0.0,7.0,10.6,7.7
20070305,4,0.62,1.0257,1.65,0.0,9.6,11.9,6.4
20070306,2,0.52,1.0248,1.53,0.0,8.0,14.7,9.7
20070307,4,0.6,1.015,1.62,0.0,8.8,17.1,11.0
20070308,7,0.59,1.0145,0.82,0.0,1.6,16.0,12.3
20070309,8,0.88,1.023,0.43,0.95,0.0,14.3,8.1
20070310,8,0.79,1.0262,0.43,0.0,0.0,11.2,8.6
20070311,4,0.58,1.0322,1.66,0.0,8.5,14.8,9.3
20070312,1,0.52,1.0298,1.83,0.0,10.2,17.7,10.0
20070313,1,0.54,1.0265,1.83,0.0,10.0,19.8,12.3
20070314,0,0.55,1.0256,1.84,0.0,9.9,19.5,13.2
20070315,1,0.48,1.0262,1.84,0.0,9.7,15.6,11.0
20070316,1,0.5,1.0241,1.89,0.0,10.0,15.2,10.1
20070317,4,0.51,1.018,1.49,0.0,5.9,16.7,11.5
20070318,7,0.49,1.0099,1.26,0.04,3.9,17.7,13.4
20070319,8,0.77,0.9955,0.49,0.31,0.0,15.7,7.6
20070320,8,0.79,0.9891,0.49,0.07,0.0,12.0,7.5
20070321,8,0.73,0.9971,0.61,0.0,0.2,5.9,4.2
20070322,3,0.6,1.0079,1.72,0.0,7.3,11.0,6.2
20070323,8,0.73,0.9999,0.51,1.56,0.0,10.1,8.4
20070324,8,0.8,1.0061,0.51,0.18,0.0,11.3,7.2
20070325,3,0.55,1.0198,1.96,0.0,9.1,15.0,10.6
20070326,2,0.38,1.0236,2.04,0.0,9.7,13.9,10.8
20070327,2,0.36,1.0238,2.08,0.0,9.9,15.2,10.7
20070328,5,0.43,1.0219,1.71,0.0,6.4,14.6,10.6
20070329,7,0.53,1.0217,0.54,0.0,0.0,10.8,9.6
20070330,6,0.56,1.0174,0.86,0.0,0.8,13.0,10.0
20070331,3,0.44,1.0174,2.22,0.0,10.6,19.3,12.2
20070401,4,0.43,1.0267,2.16,0.0,9.9,17.7,12.1
20070402,1,0.36,1.027,2.17,0.0,9.8,18.8,12.6
20070403,1,0.36,1.0128,2.19,0.0,9.8,19.3,13.3
20070404,7,0.54,1.0089,1.04,0.0,1.4,17.8,12.4
20070405,4,0.34,1.0154,2.29,0.0,10.5,14.2,10.1
20070406,1,0.4,1.015,2.39,0.0,11.2,18.5,13.7
20070407,3,0.46,1.0194,2.27,0.0,10.0,17.0,12.9
20070408,1,0.4,1.0204,2.46,0.0,11.6,15.8,12.0
20070409,6,0.42,1.018,2.17,0.0,8.8,19.5,13.7
20070410,5,0.4,1.0161,2.04,0.0,7.6,19.5,15.5
20070411,2,0.45,1.0208,2.4,0.0,10.6,19.5,15.3
20070412,0,0.48,1.0228,2.51,0.0,11.4,24.2,16.4
20070413,0,0.45,1.0239,2.49,0.0,11.1,24.5,17.5
20070414,0,0.33,1.0233,2.67,0.0,12.6,24.9,17.8
20070415,2,0.31,1.023,2.59,0.0,11.7,23.5,17.5
20070416,3,0.31,1.0236,2.71,0.0,12.7,20.2,15.2
20070417,3,0.35,1.0183,2.72,0.0,12.7,22.9,16.0
20070418,7,0.44,1.0128,1.65,0.09,4.1,18.8,14.6
20070419,3,0.39,1.0194,2.77,0.0,12.8,16.3,11.3
20070420,1,0.37,1.0155,2.79,0.0,12.9,19.4,14.4
20070421,4,0.28,1.0202,2.45,0.0,9.7,16.6,12.2
20070422,2,0.29,1.0244,2.77,0.0,12.4,19.6,13.3
20070423,3,0.35,1.0243,2.83,0.0,12.8,22.5,14.6
20070424,6,0.49,1.0178,2.42,0.0,9.2,24.0,16.6
20070425,4,0.53,1.0183,2.51,0.0,9.8,19.4,15.9
20070426,1,0.5,1.0228,2.59,0.0,10.4,24.3,17.5
20070427,2,0.42,1.0234,2.68,0.0,11.0,25.2,18.7
20070428,6,0.3,1.0187,2.07,0.0,6.2,25.6,20.8
20070429,5,0.38,1.0122,2.34,0.0,8.1,24.3,19.3
20070430,5,0.35,1.0126,2.77,0.0,11.5,19.4,15.1
20070501,2,0.29,1.0134,2.82,0.0,11.7,18.0,12.9
20070502,0,0.28,1.0189,2.83,0.0,11.7,17.3,10.8
20070503,7,0.32,1.0154,1.6,0.0,2.8,19.6,14.3
20070504,7,0.5,1.0131,1.44,1.24,2.0,20.8,16.2
20070505,8,0.85,1.0084,1.4,2.37,1.8,19.6,15.5
20070506,7,0.78,1.0094,1.17,0.0,0.9,21.2,16.9
20070507,3,0.57,1.0113,2.74,0.0,10.4,23.5,18.0
20070508,5,0.53,1.0111,2.12,0.03,5.7,21.9,17.9
20070509,6,0.66,1.0138,2.39,0.09,7.5,18.1,14.4
20070510,5,0.59,1.0162,2.4,0.0,7.5,22.9,18.0
20070511,2,0.49,1.0108,2.96,0.0,12.0,27.8,22.3
20070512,5,0.53,1.0123,2.48,0.01,8.0,25.6,19.0
20070513,2,0.56,1.0159,3.06,0.0,12.7,27.6,21.5
20070514,2,0.42,1.0121,3.18,0.0,13.7,30.5,24.6
20070515,5,0.55,1.0094,2.74,0.44,9.8,28.5,21.6
20070516,3,0.66,1.0132,2.87,0.0,10.8,18.2,14.2
20070517,3,0.54,1.0082,3.09,0.0,12.7,20.4,15.2
20070518,5,0.49,1.0123,2.95,0.0,11.4,20.6,15.7
20070519,6,0.52,1.0137,2.49,0.0,7.7,25.5,18.9
20070520,7,0.68,1.0155,1.83,0.22,3.5,26.5,20.9
20070521,0,0.58,1.016,2.95,0.0,11.2,29.6,23.3
20070522,3,0.5,1.0124,2.38,0.0,6.8,31.3,24.8
20070523,3,0.51,1.0128,2.78,0.17,9.7,32.6,25.1
20070524,3,0.56,1.0142,2.91,0.0,10.7,31.2,24.9
20070525,4,0.59,1.0121,2.66,0.25,8.7,31.0,24.3
20070526,3,0.55,1.0073,3.14,0.06,12.5,30.6,24.9
20070527,5,0.51,1.0029,2.98,0.0,11.1,29.7,24.8
20070528,5,0.59,0.9972,2.79,0.74,9.6,28.2,22.6
20070529,4,0.57,0.9999,2.86,0.0,10.1,24.2,18.6
20070530,4,0.67,1.0099,3.06,0.0,11.7,19.1,14.4
20070531,6,0.71,1.0136,2.04,0.18,4.4,22.3,16.5
20070601,4,0.59,1.0134,2.6,0.0,9.0,26.4,19.6
20070602,7,0.65,1.0138,2.31,0.78,7.0,25.9,20.5
20070603,6,0.71,1.0161,2.14,0.0,5.9,24.4,20.1
20070604,4,0.6,1.0173,2.69,0.62,9.6,27.8,22.1
20070605,7,0.7,1.015,2.33,0.54,7.1,28.8,21.7
20070606,7,0.74,1.0141,1.96,0.35,4.8,27.5,21.2
20070607,4,0.62,1.0156,2.59,0.0,8.8,29.2,22.9
20070608,5,0.46,1.0159,3.12,0.0,12.8,29.9,24.3
20070609,4,0.48,1.0163,2.87,0.0,10.8,30.8,24.1
20070610,6,0.55,1.0143,2.68,0.22,9.4,31.2,23.7
20070611,4,0.55,1.011,3.18,0.0,13.2,29.4,23.5
20070612,7,0.5,1.0094,2.64,0.0,9.1,29.9,24.3
20070613,5,0.57,1.0087,2.3,0.0,6.8,30.4,24.1
20070614,4,0.55,1.0095,2.92,0.0,11.1,31.4,25.0
20070615,2,0.5,1.0079,3.3,0.0,14.1,31.5,26.6
20070616,6,0.48,1.0081,2.84,0.0,10.5,30.1,23.6
20070617,4,0.46,1.0111,2.77,0.0,10.0,29.5,24.1
20070618,4,0.5,1.0109,2.81,0.0,10.3,30.4,24.8
20070619,4,0.43,1.0138,3.02,0.0,11.9,31.8,26.4
20070620,2,0.44,1.0146,3.18,0.0,13.1,33.1,27.1
20070621,5,0.49,1.0109,3.04,2.26,12.0,34.7,26.7
20070622,4,0.56,1.0107,3.23,0.0,13.5,30.1,23.9
20070623,5,0.52,1.0107,2.94,0.0,11.3,28.6,22.0
20070624,3,0.43,1.016,3.22,0.0,13.5,28.9,23.0
20070625,2,0.46,1.0091,3.11,0.0,12.6,32.8,26.5
20070626,4,0.47,1.0037,2.67,0.0,9.3,30.5,21.1
20070627,4,0.45,1.0073,2.75,0.0,9.9,22.9,19.4
20070628,5,0.45,1.0122,2.3,0.0,6.8,23.3,18.7
20070629,5,0.41,1.0164,2.58,0.0,8.7,25.0,20.4
20070630,6,0.54,1.0166,1.9,0.0,4.4,25.9,20.7
20070701,4,0.42,1.015,2.92,0.0,11.2,30.2,24.4
20070702,3,0.41,1.0098,2.94,0.06,11.4,34.1,27.1
20070703,5,0.5,1.0103,2.91,0.0,11.2,30.4,23.7
20070704,7,0.71,1.0055,1.8,0.4,3.9,27.3,18.7
20070705,5,0.55,1.0073,2.52,0.04,8.4,21.6,17.6
20070706,5,0.56,1.0101,1.92,0.0,4.6,23.8,18.8
20070707,3,0.37,1.0142,3.12,0.0,12.9,28.1,22.7
20070708,3,0.37,1.0169,2.9,0.0,11.2,29.7,24.2
20070709,4,0.47,1.0112,2.64,0.06,9.3,33.1,25.9
20070710,7,0.77,1.0094,1.4,0.5,2.0,30.7,15.8
20070711,5,0.56,1.0114,2.75,0.0,10.2,23.7,17.7
20070712,5,0.57,1.015,2.57,0.0,8.9,22.1,18.0
20070713,4,0.51,1.0186,3.08,0.0,12.8,25.9,20.8
20070714,3,0.43,1.0186,3.18,0.0,13.7,32.5,25.2
20070715,0,0.38,1.0198,3.3,0.0,14.7,35.1,28.2
20070716,0,0.36,1.0184,3.22,0.0,14.1,36.2,29.6
20070717,0,0.32,1.015,3.25,0.0,14.4,37.9,30.2
20070718,0,0.3,1.0141,3.2,0.0,14.0,39.4,31.5
20070719,1,0.38,1.0135,3.08,0.0,13.1,39.0,31.9
20070720,1,0.32,1.0122,2.81,0.0,11.0,40.1,33.1
20070721,2,0.36,1.0116,3.07,0.0,13.1,37.1,30.8
20070722,1,0.37,1.009,3.17,0.0,14.0,36.5,29.1
20070723,3,0.32,1.0092,3.09,0.0,13.4,33.5,27.3
20070724,3,0.42,1.0048,2.67,0.0,10.1,31.6,25.4
20070725,3,0.42,1.0131,2.9,0.0,12.0,25.6,21.3
20070726,1,0.33,1.0161,3.1,0.0,13.7,30.1,23.7
20070727,3,0.34,1.0143,2.81,0.0,11.4,33.5,26.3
20070728,6,0.42,1.0148,2.21,0.05,7.0,32.1,26.4
20070729,5,0.5,1.0135,2.68,0.31,10.5,29.1,24.5
